Full filepath,Full Class Index,sensitivityscore_before_features.5.block.0.0,sensitivityscore_before_features.5.block.1.0,sensitivityscore_before_features.5.block.2.fc2,sensitivityscore_before_features.5.block.3.0,sensitivityscore_before_features.6.block.0.0,sensitivityscore_before_features.6.block.1.0,sensitivityscore_before_features.6.block.2.fc2,sensitivityscore_before_features.6.block.3.0,sensitivityscore_before_features.7.block.0.0,sensitivityscore_before_features.7.block.1.0,sensitivityscore_before_features.7.block.2.fc2,sensitivityscore_before_features.7.block.3.0
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0013_794914.jpg,4,0.009436425,0.006509255,0.05853656,0.021120975,0.0008465752,0.0025471242,0.0030441377,-0.013274919,0.019441023,0.00046362635,0.03356974,0.028974695
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0040_794912.jpg,4,0.005028774,0.004787852,-0.077784024,0.033399723,0.006064218,0.0092787,-0.035306722,-0.014074441,0.009154187,-0.00095800473,0.13516827,0.03290136
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0066_785251.jpg,4,-0.012602715,-0.006208952,-0.15085709,0.0105828475,0.00079647754,0.00032146985,0.0056219455,0.021170499,0.0094590485,0.005304477,-0.026319403,0.0019432032
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0029_1824.jpg,4,0.0013318569,0.0021195747,0.054566383,0.028891262,0.00955285,0.0048274714,0.065692626,0.012264129,0.0024369163,-7.570302e-05,0.04599329,0.010928783
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0076_785252.jpg,4,0.014409047,0.00968473,0.03652931,0.03750257,-0.0036581145,-0.007182345,0.009323936,0.0032887096,0.017517272,0.0039611575,0.056237034,0.031623337
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0044_1825.jpg,4,-0.009297216,0.0014234368,-0.086711094,-0.008492645,-0.023596767,-0.00921995,-0.017864708,0.01798302,0.016154008,0.005750715,0.020819925,0.051723585
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0003_794962.jpg,4,-0.014630269,-0.00557233,-0.06659354,0.021016952,0.00571974,0.010826827,0.08304566,-0.0028671315,0.0090175355,-0.0011946901,0.16522211,0.05947499
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0010_794907.jpg,4,0.013846796,0.004834503,0.051096506,0.04121507,0.01313976,0.009216256,0.061180472,0.030413937,0.033189863,0.007388811,-0.12851515,0.047308315
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0018_1817.jpg,4,-0.013796446,-0.0012856699,0.05162402,0.025446922,0.008628599,0.004783238,0.008460581,0.03951922,0.0056895837,0.011642236,-0.013289545,0.037064347
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0001_794941.jpg,4,0.007594781,0.0008352348,0.07778609,0.0051001655,-0.009911341,-0.006141523,-0.1193943,0.006343689,0.0031942842,-0.00023077137,-0.09184484,0.004876498
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0021_794938.jpg,4,0.0040071094,0.00037726108,-0.026706014,0.017654452,0.004297617,0.0007380751,-0.09246278,0.017881807,0.031235939,0.005460365,0.041738782,0.033473995
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0072_785260.jpg,4,-3.254786e-05,0.00049493636,0.041793816,0.046094455,0.006224344,0.003790978,0.100967675,0.036664855,0.03545918,0.008445034,0.114137724,0.05665979
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0067_785249.jpg,4,0.0061384765,3.3655786e-05,-0.0044265557,-0.007088987,0.0075764013,0.00079031906,-0.061455436,0.0061045233,0.01446968,0.0055558337,-0.053233497,-0.009821769
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0012_794960.jpg,4,0.00557685,-0.0014081347,0.001885375,0.0067326757,0.00053228997,0.0018245184,0.02130272,-0.04446661,-0.015043013,0.0020823267,0.103370465,-0.012123646
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0032_794931.jpg,4,-0.018544212,-0.004116743,0.030790024,-0.002226512,0.0087169055,-0.0037318137,0.024293382,-0.028834395,-0.0018361541,0.0016294104,-0.089872934,0.018035369
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0075_785259.jpg,4,0.0031811476,0.0040736636,0.08180857,-0.01850026,0.0053285602,0.0030342434,-0.041216694,-0.0020346185,0.022916012,0.0061291587,0.016921131,0.054259427
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0041_794910.jpg,4,-0.019238165,-0.011231942,-0.09665688,0.008914953,-0.0035981315,-0.0035114628,-0.10379661,0.012794645,0.007156609,-0.0030784074,-0.061168782,-0.026601184
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0068_785253.jpg,4,-0.016188469,-0.0038874303,0.045113076,-0.00044974918,0.0010507577,-0.006074764,-0.08112234,0.009767592,0.0057574213,0.0028627082,-0.10305803,0.020871129
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0063_794901.jpg,4,0.004750445,0.0010972836,0.037602223,0.02500441,-0.0066538313,0.0011135375,0.017597549,0.021053804,0.019399334,0.0064548347,0.095507115,0.07665101
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0059_794929.jpg,4,-0.0065275854,-0.0065770196,-0.03358507,-0.0144033395,0.0060770363,0.0078106243,0.018324174,-0.010700494,0.009810826,-0.0008659392,-0.068663426,0.001730131
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0062_794968.jpg,4,0.0005392004,0.0037675505,-0.114905365,0.00543747,0.0028318511,0.0050632106,0.016807234,0.020832282,0.014043864,0.0042987666,0.21404167,0.010473154
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0070_785261.jpg,4,-0.00044313783,0.00018805699,-0.09418443,0.002221683,0.007951962,-0.0010897103,-0.037333783,0.01416008,-0.0066684387,0.00025410636,0.14609493,0.007754148
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0036_794905.jpg,4,0.0068048993,0.0022665695,-0.043474752,0.010771935,0.0071013537,0.008069126,0.06881012,0.021213684,0.001594011,9.489717e-05,-0.06507996,-0.004493845
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0074_794949.jpg,4,0.019136464,0.0064841188,0.05635995,0.045967005,0.0043022353,0.005587194,0.10759902,0.037354063,0.0311988,0.010499372,0.045987256,0.040825155
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0042_794902.jpg,4,-0.00024713762,0.00063039357,-0.0069131553,0.023601755,-0.00031946914,0.0018366524,0.008448042,0.017344348,0.019105393,0.0037808707,-0.107618056,0.03294132
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0069_785258.jpg,4,-0.016287718,-0.009713334,-0.042851426,0.00074601267,-0.002955473,-0.0020462032,-0.0082527995,-0.01754475,-0.010270279,-0.0017904663,-0.04842581,0.0113762105
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0061_794904.jpg,4,-0.009596667,-0.0037373381,-0.07040557,0.008557012,-0.0056614084,-0.00070732273,0.07530972,-0.00482187,0.014955195,0.010742747,0.010520786,0.043615997
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0073_785248.jpg,4,-0.005455041,-0.00041912473,-0.09007983,0.023530066,-0.005414364,9.997003e-05,-0.11451355,-0.00035736896,0.015394757,0.009712741,-0.051556207,0.021409422
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0077_785257.jpg,4,0.003763949,0.00058060617,-0.041903883,0.0077310987,-0.003474724,-0.0013493438,-0.088101566,-0.016532728,0.01248727,0.0033853375,0.0073599704,0.04838059
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0052_794952.jpg,4,-0.020134857,-0.0047960817,0.035702534,-0.0012853369,0.006100463,0.008500721,-0.014700467,-0.012050138,-0.0039680284,0.004741247,0.062287055,0.04496243
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0018_795077.jpg,5,0.0030444805,0.00089900475,-0.030489102,-0.008360507,0.0040592565,-0.0023785904,-0.108048126,-0.019067582,-0.005889735,0.0012367016,-0.10323231,-0.007507105
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0011_795109.jpg,5,0.0013071343,-0.003563949,0.059321407,-0.024684167,0.00013663177,-0.003783317,-0.10416662,0.004155427,1.0514632e-05,0.002885326,-0.105042815,0.011104574
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0021_795127.jpg,5,-0.008011065,-0.0028188992,0.11495091,-0.030241542,0.00024275528,-0.0045714234,0.017979082,0.006662461,-0.005426429,-0.005360706,-0.0121884495,-0.019041603
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0039_795081.jpg,5,0.012412978,0.0068681086,-0.119228944,0.019092642,0.0038850529,-0.0003156983,-0.025299266,0.03418781,0.02485706,0.00795702,0.11666444,0.014774217
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0046_795118.jpg,5,0.009378186,0.0016738749,-0.04805071,0.004038176,-0.0015002347,-0.0014389156,-0.055933453,0.0350023,0.00825605,-0.0019539667,0.102408275,0.034572612
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0040_795100.jpg,5,0.012397531,0.002242159,0.16179137,0.021622749,-0.011755455,-0.0022968156,0.039808843,-0.0145663265,0.0061822515,0.0023285155,0.016636765,-0.006840454
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0041_795107.jpg,5,0.0014932952,0.010768451,0.008842422,-0.0023492584,-0.0075034467,-0.0016661057,-0.07253598,-0.0276546,-0.02086734,-0.00032003177,-0.05557911,-0.013125824
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0052_795088.jpg,5,0.0065993657,6.8599766e-05,-0.022402175,-0.009975842,0.0043850946,0.00075367,-0.049665663,-0.031318225,0.011574183,0.00875927,-0.06789629,0.028636627
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0026_795066.jpg,5,0.002728615,-0.005641728,0.0758632,0.0077033015,-0.0017270959,-0.000518373,-0.22940315,0.011288064,0.0064916797,0.0035979887,-0.1016157,0.0061813574
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0029_795122.jpg,5,-0.006399745,0.002491925,0.037290473,0.030506287,-0.01978368,-0.010055343,-0.09238288,0.018194946,-0.0027569418,0.0007305005,0.028688505,-0.037701733
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0060_795095.jpg,5,0.0005166654,-0.00025892316,0.047164395,-0.024202153,0.0020953522,0.0031128388,0.0044192653,6.688014e-05,0.0019165985,0.002656952,0.034222938,0.0013271028
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0058_1931.jpg,5,-0.013688003,-0.008541917,-0.046281956,-0.024969101,-0.0049604,-0.0064043924,-0.052413877,0.002527059,-0.012410542,-0.005819056,0.026288062,-0.04764434
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0043_795067.jpg,5,0.007491042,0.0043040114,0.07804155,0.0460333,-0.008110687,-0.0030751622,0.06661211,-0.027070787,-0.0051031634,-0.0045091445,-0.10473512,0.00079647964
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0005_795119.jpg,5,0.009053622,-0.0008503478,0.080042675,-0.011118194,-0.013257293,-0.01044327,-0.055939987,-0.064510465,-0.014257053,-0.0009678292,0.17380042,-0.024366237
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0028_795094.jpg,5,0.00943666,0.0012614884,0.09850235,0.025751732,-0.00034809066,-0.0076089776,-0.04695385,-0.012602074,-0.0052721715,-0.00011980487,-0.04943136,-0.010653842
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0010_795092.jpg,5,-0.0034365654,-0.00088910665,0.06333804,0.024056237,-0.0054076994,0.00050121243,-0.010971129,-0.041571815,-0.0033456804,-0.005393277,-0.046048544,0.010946134
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0050_1924.jpg,5,-0.013242112,-0.0068341377,-0.053929307,-0.038590178,0.0027078805,0.00022176816,0.00029426254,-0.00987047,-0.014650844,-0.0022824206,0.09579499,0.0014586658
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0007_795123.jpg,5,0.0075359917,-0.0059367316,-0.004318446,-0.022361733,-0.00791338,0.002188691,0.068270594,-0.014965024,0.0018395507,-0.004791181,-0.084027365,0.0007884316
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0027_795091.jpg,5,-0.0079722665,-0.004321747,0.014919377,0.0034652906,0.010724301,0.0073802946,0.044503048,-0.016295787,0.008604894,0.0009548103,0.031594228,0.024940893
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0020_795080.jpg,5,0.0018922184,0.00092123076,-0.059741724,0.006454915,-0.011580777,-0.006457339,0.021885041,0.017237633,0.021967042,0.0010092051,0.024390474,0.03129374
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0032_795068.jpg,5,0.014024556,0.004439011,-0.11208198,0.05044643,0.0014724791,-0.005445675,-0.040285252,0.02122948,0.02452106,0.010651885,-0.044786755,0.0423591
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0030_795116.jpg,5,0.007277346,0.00763123,0.012076817,0.013922069,-0.0035186324,-0.007171132,-0.10833651,-0.019553352,0.0036327713,0.0046082437,-0.035411343,-0.0048157554
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0024_795120.jpg,5,0.010190697,0.0007263841,-0.021180067,-0.004309378,-0.001039698,0.0013094986,0.10346854,0.009270193,-0.010925138,-0.000888293,0.08189389,-0.01188115
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0025_795087.jpg,5,0.015825178,0.009987501,0.07357077,0.03058287,0.0039945184,0.004231153,0.057528816,0.0741092,0.02064561,0.005747849,0.019840786,0.02736315
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0023_1898.jpg,5,0.014355987,-0.0014603923,0.046979718,0.032129988,-0.0057138973,-0.0076980665,-0.014830783,-0.01697053,0.00544379,-5.644397e-05,0.094468325,0.007627165
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0008_795071.jpg,5,0.007325233,-0.00063733733,0.021442398,-0.031672224,-0.0029865787,-0.005342061,-0.066437855,-0.0048782006,-0.007414164,-0.0064008543,-0.11252919,0.017694393
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0015_795065.jpg,5,0.0039650714,0.0013944639,-0.040383928,0.021848105,-0.007820074,-0.0017944388,0.011946302,0.0017120102,0.018697545,0.0045952154,0.15418772,0.05189216
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0038_795132.jpg,5,0.003795354,-0.004106155,0.022580717,0.012446696,-0.010074169,-0.0063347872,-0.046593234,-0.041361827,0.01664,0.003409724,-0.034405515,0.009399591
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0054_795130.jpg,5,0.0102899205,0.008957087,0.07796489,0.040190767,-0.010459295,-0.0015940692,-0.021238986,-0.03253348,0.0045941602,-0.0032892893,-0.056026954,-0.013930359
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0042_1874.jpg,5,0.0003416855,-0.0029648142,0.07416444,0.008586289,-0.0086721135,-0.00024942716,-0.08571452,0.008075016,0.0050384626,-0.00199569,-0.05637557,0.0032243775
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0034_795096.jpg,5,0.018487059,0.0052603483,-0.026418982,0.018283578,0.006894218,-0.0061892746,0.05664195,0.013319321,0.007462121,0.002187844,0.029326193,0.006793851
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0055_795106.jpg,5,0.0118211955,0.0010459626,0.06610851,0.0069377935,-0.012134818,-0.0041220505,-0.026776358,-0.024518464,0.018289901,0.0025517212,-0.1489033,0.0068292874
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0078_2004.jpg,6,-0.011453968,-0.004608039,0.1419302,3.747223e-05,-0.0074364073,-0.0008573665,0.020569779,-0.026135597,-0.019542256,-0.007973454,-0.07663144,-0.024777181
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0067_795964.jpg,6,0.008792092,0.01074433,-0.015468778,0.008091662,-0.0029072417,0.0024900076,-0.0313781,-0.012473546,0.020258766,0.0017393087,-0.11438254,0.0155828055
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0064_795954.jpg,6,-0.012172705,0.0080984365,-0.042500123,-0.017071545,0.004794103,0.0024160417,0.046062548,-0.013372438,0.0011290519,-0.0018239465,0.19937898,-0.01000964
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0050_795957.jpg,6,0.011663761,0.002686901,0.032666236,-0.012343325,0.007241905,-0.0026674634,-0.024652258,-0.04572762,-0.0073089134,-0.0038982644,0.19771345,-0.0045146067
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0001_795972.jpg,6,-0.000679553,0.0040713344,0.038566597,-0.015860727,0.0027807197,-0.0027034369,0.082755044,-0.050512567,-0.01454762,-0.0021215193,-0.05501061,-0.006744572
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0007_795932.jpg,6,-0.011388183,-0.005621655,-0.02648408,0.015438089,-0.0039625484,0.0012209462,0.11610991,-0.003619847,-0.0047912886,0.00088776904,-0.0012768432,0.0026538903
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0012_795927.jpg,6,-0.0010517982,-0.0012356639,-0.04501283,-0.0071214763,-0.005962303,0.0011479105,0.04469851,-0.064031824,-0.011052524,-0.0057627093,-0.04799522,-0.04188146
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0003_795982.jpg,6,0.0063955397,0.0049181483,-0.047108896,0.01914928,0.0061124666,0.0089829555,0.12644467,-0.004085388,0.019635325,0.0020582587,-0.15153772,0.0031053051
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0020_795947.jpg,6,-0.01934202,-0.002387612,0.011177877,-0.029599912,0.0037685463,0.00862414,0.010101609,-0.03216982,-0.0041596503,-0.005168075,0.067236185,-0.033734284
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0059_795973.jpg,6,0.016645787,-0.00038585684,0.03811017,-0.00143299,0.0074575352,0.006755704,0.033678517,-0.016385425,-0.0008665696,0.0019413254,-0.17915443,0.0013921789
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0010_795995.jpg,6,-0.0014097004,-0.0013821891,0.08000479,-0.01355187,0.00086827273,0.00075881113,0.12135454,-0.017997833,-0.0055587483,0.0004669805,-0.1113299,-0.02693484
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0074_795976.jpg,6,0.01681958,0.009873963,0.01322544,-0.002712675,0.012002143,0.0021074456,0.031344146,-0.06784006,0.0044922475,-0.003290522,0.12257555,-0.0134772165
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0058_795942.jpg,6,-0.0068293884,0.0034312657,-0.069770195,0.003383148,-0.00062847964,-0.0018456597,0.10980664,-0.020896051,-0.008818529,-0.0033190004,0.036800735,-0.03888023
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0008_795992.jpg,6,0.00067967724,0.00026775128,0.016080754,-0.017853696,0.0061863586,-0.0049949656,0.004666947,-0.00208952,0.011821954,-0.0030908945,-0.04094067,0.01408646
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0026_795962.jpg,6,-0.0069549633,0.0012142266,0.03532725,0.016231058,0.0051290514,0.003862678,-0.030980928,0.0052291784,0.010713583,-0.0006307803,0.009822018,-0.00025733747
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0056_795926.jpg,6,0.0038707568,0.0042378446,0.017328601,0.021561513,0.017930381,0.004723255,0.04635665,-0.022594182,-0.0073157367,2.0206906e-05,0.023748584,-0.018314041
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0041_795933.jpg,6,-0.0040778774,-0.0037381097,0.036094576,-0.016648661,-0.009122881,-0.0020682816,-0.004728798,-0.014373894,-0.015868753,-0.006122959,0.036764875,-0.06716992
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0042_795961.jpg,6,0.004507571,0.0052214805,-0.048645325,0.018543566,-0.0026531313,0.0028334027,-0.0052052084,0.0069743795,0.005798675,-0.00085123605,-0.015065223,0.018637512
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0080_795965.jpg,6,-0.005608689,-0.00021454273,0.060432345,-0.014333017,-0.008036026,0.0017525648,0.04807735,0.013619069,0.012599962,-0.003607213,-0.20050898,0.0046047494
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0043_795948.jpg,6,-0.0016479942,0.0007027376,0.020783637,-0.020063998,-0.0018083733,-0.004652602,0.105555594,-0.048124917,-0.00818844,-0.0064795213,0.051644173,-0.043284878
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0031_795960.jpg,6,-0.0022439125,0.0025687958,0.01884811,-0.003237403,-0.007644929,0.00365258,0.025497466,-0.01326706,0.012837974,0.001527353,0.20759153,0.036715098
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0027_795925.jpg,6,-0.00431785,0.0009472938,-0.0068785064,-0.031160472,-0.0080765635,-0.0033145244,-0.105124086,-0.041918654,-0.011468429,-0.003249162,0.13569167,-0.02674072
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0025_795975.jpg,6,0.010737123,0.011812552,0.04316493,0.03284648,0.001099244,0.0044372017,0.030955788,0.016611721,0.020340493,-0.001358818,0.07824547,0.0060384828
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0051_795971.jpg,6,0.010941935,0.00594493,0.0032232255,0.04026453,0.012046499,0.011449393,0.027147656,-0.01579868,0.012671147,0.00072892813,-0.014095334,0.035745095
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0036_795943.jpg,6,0.015924742,0.008774275,-0.004703518,0.022319453,0.00012161769,0.006782105,-0.006513791,0.012289293,0.0044321446,-0.0039446466,-0.029106509,-2.0145439e-05
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0016_795977.jpg,6,0.009564475,0.0035894234,-0.030794866,0.009593188,0.0016013056,0.0031080307,0.06898655,0.010192439,0.006243814,-0.0013949963,0.009737194,-0.0025352938
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0047_795956.jpg,6,0.0024417338,0.00066808774,-0.06490643,-0.017511468,2.0863721e-05,0.003911908,0.12716797,-0.04670585,0.000805011,0.00028951326,-0.08040586,-0.015434012
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0073_795939.jpg,6,0.0013376689,-0.009575535,-0.09710661,0.004319491,0.011953342,-0.0020541754,0.0719684,-0.04469703,-0.0014107656,-0.0027421047,-0.11895169,-0.0127502335
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0004_795921.jpg,6,0.003290188,0.0022905492,0.050897554,0.020938601,-0.005217275,-0.0017421818,0.053418737,-0.046933435,-0.011284273,0.0017924404,0.10748688,-0.0054309363
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0028_795944.jpg,6,0.0070248595,0.009296183,-0.00545742,0.025654301,0.005574595,0.004561302,0.048745602,0.045303956,0.007547657,0.0013330046,0.23506013,0.03648761
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0076_796001.jpg,6,0.0095215645,0.010218888,0.0030313283,0.017072646,0.0057893107,0.0030844638,0.048603266,0.008949768,0.020028021,0.0024121546,0.07433007,0.033094328
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0015_795966.jpg,6,0.012294945,-0.0014816099,0.04791764,0.0064205294,0.012755166,0.009374766,0.14389655,0.0017570853,0.0030686008,-0.00016281905,0.0945323,-0.01521191
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0072_795929.jpg,6,-0.00806614,0.001856911,0.015738763,-0.0035973378,-0.0009145726,-0.0013309536,0.027663866,0.0043650186,0.0026469352,0.0018286051,0.013091549,0.003097611
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0013_795970.jpg,6,-0.008610577,0.0007714387,-0.14588538,0.0048334077,0.0008200458,0.00063429144,0.031096403,0.050841924,0.014545768,0.0024770014,0.2194715,0.052080993
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0040_795974.jpg,6,0.0016505551,0.008292579,-0.03497053,-0.00057705306,0.0009297505,0.0037490618,-0.06791531,0.014447614,0.020087225,8.203788e-07,0.073507376,0.024560643
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0035_795934.jpg,6,0.008482829,0.001228156,-0.1672717,0.023024216,0.0043977043,0.00045421708,0.13190782,-0.004686171,-0.0061134547,0.00172098,-0.26074493,0.022463534
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0024_2045.jpg,6,0.011561841,-7.461326e-05,-0.053027175,-0.013894182,-0.0089407535,-0.005424531,-0.007371921,-0.030767996,0.007650696,0.0020915803,-0.021591652,0.012731427
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0017_795924.jpg,6,-0.00071078446,0.006334221,0.014767643,-0.01629558,0.003338918,0.005438625,0.05019598,-0.03732203,-0.0067688273,-0.0041726623,0.0061719418,-0.012504853
