Full filepath,Full Class Index,sensitivityscore_before_Conv2d_1a_3x3.conv,sensitivityscore_before_Conv2d_2a_3x3.conv,sensitivityscore_before_Conv2d_2b_3x3.conv,sensitivityscore_before_maxpool1,sensitivityscore_before_Conv2d_3b_1x1.conv,sensitivityscore_before_Conv2d_4a_3x3.conv,sensitivityscore_before_maxpool2,sensitivityscore_before_Mixed_5b.branch1x1.conv,sensitivityscore_before_Mixed_5b.branch5x5_1.conv,sensitivityscore_before_Mixed_5b.branch5x5_2.conv,sensitivityscore_before_Mixed_5b.branch3x3dbl_1.conv,sensitivityscore_before_Mixed_5b.branch3x3dbl_2.conv,sensitivityscore_before_Mixed_5b.branch3x3dbl_3.conv,sensitivityscore_before_Mixed_5b.branch_pool.conv,sensitivityscore_before_Mixed_5c.branch1x1.conv,sensitivityscore_before_Mixed_5c.branch5x5_1.conv,sensitivityscore_before_Mixed_5c.branch5x5_2.conv,sensitivityscore_before_Mixed_5c.branch3x3dbl_1.conv,sensitivityscore_before_Mixed_5c.branch3x3dbl_2.conv,sensitivityscore_before_Mixed_5c.branch3x3dbl_3.conv,sensitivityscore_before_Mixed_5c.branch_pool.conv,sensitivityscore_before_Mixed_5d.branch1x1.conv,sensitivityscore_before_Mixed_5d.branch5x5_1.conv,sensitivityscore_before_Mixed_5d.branch5x5_2.conv,sensitivityscore_before_Mixed_5d.branch3x3dbl_1.conv,sensitivityscore_before_Mixed_5d.branch3x3dbl_2.conv,sensitivityscore_before_Mixed_5d.branch3x3dbl_3.conv,sensitivityscore_before_Mixed_5d.branch_pool.conv,sensitivityscore_before_Mixed_6a.branch3x3.conv,sensitivityscore_before_Mixed_6a.branch3x3dbl_1.conv,sensitivityscore_before_Mixed_6a.branch3x3dbl_2.conv,sensitivityscore_before_Mixed_6a.branch3x3dbl_3.conv,sensitivityscore_before_Mixed_6b.branch1x1.conv,sensitivityscore_before_Mixed_6b.branch7x7_1.conv,sensitivityscore_before_Mixed_6b.branch7x7_2.conv,sensitivityscore_before_Mixed_6b.branch7x7_3.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_1.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_2.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_3.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_4.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_5.conv,sensitivityscore_before_Mixed_6b.branch_pool.conv,sensitivityscore_before_Mixed_6c.branch1x1.conv,sensitivityscore_before_Mixed_6c.branch7x7_1.conv,sensitivityscore_before_Mixed_6c.branch7x7_2.conv,sensitivityscore_before_Mixed_6c.branch7x7_3.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_1.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_2.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_3.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_4.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_5.conv,sensitivityscore_before_Mixed_6c.branch_pool.conv,sensitivityscore_before_Mixed_6d.branch1x1.conv,sensitivityscore_before_Mixed_6d.branch7x7_1.conv,sensitivityscore_before_Mixed_6d.branch7x7_2.conv,sensitivityscore_before_Mixed_6d.branch7x7_3.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_1.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_2.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_3.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_4.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_5.conv,sensitivityscore_before_Mixed_6d.branch_pool.conv,sensitivityscore_before_Mixed_6e.branch1x1.conv,sensitivityscore_before_Mixed_6e.branch7x7_1.conv,sensitivityscore_before_Mixed_6e.branch7x7_2.conv,sensitivityscore_before_Mixed_6e.branch7x7_3.conv,sensitivityscore_before_Mixed_6e.branch7x7dbl_1.conv,sensitivityscore_before_Mixed_6e.branch7x7dbl_2.conv,sensitivityscore_before_Mixed_6e.branch7x7dbl_3.conv,sensitivityscore_before_Mixed_6e.branch7x7dbl_4.conv,sensitivityscore_before_Mixed_6e.branch7x7dbl_5.conv,sensitivityscore_before_Mixed_6e.branch_pool.conv
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0034_797497.jpg,7,-0.001083037,-0.002480304,-0.002369511,-0.016800147,-0.016257247,-0.006214115,-0.01581556,-0.024338674,-0.008894501,-0.004279962,-0.00170676,-0.005071615,-0.016736787,-0.000706743,-0.0278868,-0.019911524,-0.010397486,0.00133829,-0.005924564,0.00671524,-0.019172028,-0.016808573,0.0149716,0.001841296,0.00266587,-0.004117019,-0.006714874,-0.0292277,-0.001781377,0.017204586,0.006732367,0.019366523,-0.022353757,0.014160791,0.013270863,0.001947713,-0.025917288,-0.016456915,-0.017640524,-0.028189525,-0.02938666,-0.019668322,0.005051015,-0.007826958,-5.28E-05,-0.002542669,0.007864269,0.002794045,0.007237108,0.002340956,0.005270341,-0.02952352,-0.012803777,0.007550787,0.004574051,-0.008369243,-0.001330208,-0.000459249,0.010018684,0.007788518,0.002894,-0.011160868,-0.008513061,0.015769018,0.008796516,0.010183637,-0.006984431,0.001678182,-0.007900083,-0.016573008,-0.01645343,-0.005877232
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0010_797545.jpg,7,-0.00449875,0.001392084,0.00223911,-0.014249131,-0.00877264,-0.003635874,-0.014646391,-0.01697145,-0.000893039,0.002109513,0.003802841,0.005219656,-0.00314382,-0.017098634,0.002469146,-0.005729074,-0.00408615,-0.03144902,-0.007916302,-0.009990539,0.015286999,-0.006963208,-0.00550297,-0.01275564,0.004139703,0.002095224,-0.0008091,-0.003011431,0.003941543,0.000292869,0.019718582,0.012566168,-0.001952397,-0.00422843,-0.012606519,-0.006194249,0.000332737,-0.010079336,0.011776911,0.017271278,-0.0027408,0.011415131,-0.002457092,-0.000372821,0.002174055,-0.002253643,0.02569765,0.007516874,0.025752163,-0.001419797,-0.010693287,0.008077101,-0.005350247,-0.001564562,0.000807113,-0.000552034,0.01539275,-0.016441956,0.000656213,-0.008826464,0.005053528,0.009884255,0.000169305,-0.000161661,-0.008871658,-0.01412561,-0.011637276,-0.010751794,-0.00331419,-0.014016839,-5.47E-05,-0.004249143
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0006_797512.jpg,7,-3.73E-05,-0.000365808,0.004167339,-0.002319722,0.00101788,-0.001231151,0.012380963,0.016788859,-0.010166626,-0.000620255,0.002509268,0.001086129,-0.004155723,-0.012481142,0.001591339,-0.006698716,-0.010343174,0.009430486,0.006684007,-0.008838796,-0.012658827,-0.003786796,-0.011565961,0.010353427,0.016199553,0.00516677,-0.008405569,-0.017953303,0.000253931,-0.007436092,-0.011376917,-0.001931819,0.00997941,0.00612644,0.008537332,0.010118143,-0.030784732,-0.027592778,0.000172254,-0.051495157,-0.023545023,0.005880443,0.005886908,0.009756494,-0.00042809,0.00813728,0.016779581,0.003872723,0.017456295,-0.010820154,-0.008104417,-0.015538311,0.007909257,-0.003790296,-0.008378833,-0.015147366,0.001601931,-0.00540069,-0.008629531,0.00162063,0.004606057,-0.015369304,-0.002081513,0.015391602,0.005967983,0.000748105,0.002215954,-0.004656509,-0.015000826,-0.002543526,-0.004375668,0.006078315
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0031_797518.jpg,7,0.001696398,-0.000195472,-0.000111185,-0.000770208,-0.004595481,0.000596804,0.012465285,0.01447034,-0.007268688,-0.001234581,0.015242941,0.005506647,-0.006210109,-0.001569619,0.020884112,-0.008511384,0.000399129,0.000178981,0.004418194,-0.001015406,0.009948812,0.007372474,0.008358043,0.01665829,-0.006899488,0.00662479,0.005560544,0.009822608,0.007436538,0.000213759,-0.000895315,0.007613262,-0.010305657,-0.00174366,0.008602207,-0.000141512,-0.0027925,0.008881602,0.008071121,0.004468948,0.01105008,0.024462208,0.00032759,-0.003421027,-0.006569486,0.002477378,0.006905014,-0.004279754,0.005143507,-0.014639618,0.001093298,0.001722788,0.0112979,0.015279804,0.004576538,-0.004737021,0.002807583,0.001276005,0.00655813,-0.002195539,-0.001259463,0.015418837,0.004400392,0.015819421,0.008108008,0.002646425,-0.0010922,-0.000298967,-0.005216277,-0.018636901,-0.00681008,0.008459211
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0044_797502.jpg,7,-0.002964785,-0.000594943,0.000482794,-0.010755306,-0.004498169,0.000382666,0.000377008,-0.008585966,0.004365711,-0.00292093,-0.005358316,-0.001535012,-0.004995632,-0.017235875,-0.004485227,-0.001600165,-0.002058161,-0.004726388,-0.000867613,0.009274893,-0.012433872,-0.007861213,-0.011319944,-0.005376249,0.001494675,0.001498391,-0.0003155,-0.006714831,-0.003607234,0.003450526,-0.005528297,0.01819107,-0.018925253,-0.011512486,0.003544157,0.002711724,4.69E-05,0.004603903,0.022556515,0.007188579,0.013385315,-0.001011041,0.02673737,0.00163086,0.004950482,0.012991671,0.022051938,-0.00702003,-0.014821179,-0.003072574,0.01506512,-0.010914661,0.019840367,0.022898007,0.009804245,0.004462773,-0.005329061,0.010635072,0.014245558,0.027449751,0.023293193,0.006980607,0.020020325,0.012940478,0.009565111,0.005230461,0.028575188,0.026239237,0.02314413,0.019356005,0.015288036,0.032141924
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0020_2195.jpg,7,0.001884797,-0.003936646,-0.003748201,-0.014100452,-0.006072785,-0.000847511,-0.00344044,-0.004603416,0.01729433,0.012694165,0.004009577,0.005257977,-4.98E-05,-0.004754965,-0.009597681,0.00337075,-0.002683227,0.004451296,0.005726677,0.007441321,0.012381853,-0.004491119,-0.002984022,0.001018129,0.00102553,-0.000981799,0.00256511,-0.004818698,-0.003620785,0.00561908,-0.000856791,0.015490323,-0.008397983,-0.002896115,0.002852099,-0.005528006,0.008777751,0.004013168,-0.008840102,-0.008145647,-0.008343687,0.006098458,0.011568269,-0.010952176,-0.012343416,-0.005173534,-0.014935136,-0.009640774,-0.021344837,-0.016260179,0.001125407,9.39E-05,0.007841747,0.010828207,0.004763958,-0.005548677,-0.009114284,0.001918868,0.005074385,0.003975995,0.01535937,-0.007220091,0.001106429,0.014946879,0.003336725,0.011590338,-0.007418464,-0.005271272,0.006198042,0.004811482,0.0026173,0.01590042
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0011_797530.jpg,7,-0.002204649,0.001902875,0.004215816,-0.006629607,-0.003957421,-0.001451753,-0.006105811,-0.006515065,0.00284449,-0.001432462,-0.002361825,-0.009686812,-0.00138487,-0.020536304,-0.003023726,-0.010240025,-0.005854283,-0.000951346,0.018748552,-0.004920661,-0.01276713,-0.001008196,-0.000996682,-0.008606901,0.008656794,0.006685072,-0.000631913,-0.010485671,0.000935563,0.002851545,0.000618439,-0.009919741,-0.012338799,-0.005696436,0.008355022,-0.002942856,-0.000686756,0.004092204,0.000286301,-0.016299434,-0.00186403,-0.017131746,-0.00557546,0.00958816,-0.019902013,-0.009864653,-0.013870645,-0.007188942,0.001614935,-0.00778067,0.005769173,0.00423463,0.010290214,0.016854107,0.008649899,0.006037935,-0.030202284,-0.01596446,-0.006343857,-0.016493745,-0.003234431,0.005659357,0.008333822,-0.000853443,-0.000907783,-0.005293161,-0.009488216,-0.009409832,-0.012960373,0.001951902,-0.003404528,0.01412798
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0015_2160.jpg,7,-0.000891412,0.000325374,-9.86E-06,0.010692218,0.006428255,0.005049826,0.006862557,0.020627957,0.001587324,0.002642056,0.009409398,0.005758731,0.005313707,-0.006840953,0.017426506,-0.011088485,-0.006180245,-0.004731562,0.00322333,0.007694365,0.002664913,0.00804609,0.00956342,-0.003006469,0.015107826,0.011680512,0.004589965,-0.003256863,0.011245731,-0.00033919,0.001405077,0.01502943,-0.005136799,-0.007815206,0.003162638,-0.013975864,0.006081634,0.021825181,0.008649215,-0.003045335,-0.014920947,0.015923675,0.010619101,0.001750533,-0.004683671,0.002886524,0.001306551,-0.004171557,0.004094408,-0.016527057,-0.01125646,-0.004369026,0.020366723,0.021881662,0.005851179,-0.001217121,-0.001769253,0.013537524,0.010723397,0.019096639,-0.004135945,-0.011927139,0.014572173,0.015837291,0.017199548,0.003614035,0.010600033,0.007914076,0.006325922,0.005199451,0.013310563,0.009946589
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0030_797509.jpg,7,0.001255636,-0.000638418,-0.000363746,0.000652595,0.000554061,-0.004075984,-0.004101148,-0.015914818,0.01234946,-0.003548385,0.002975468,-0.000885323,0.004897667,0.000469764,-0.014919751,0.005695224,0.000395795,0.01031507,0.00438987,0.013151025,-0.011356549,-0.014870782,0.001622875,-0.007358318,0.002657712,-0.000435237,0.004268693,-0.010118136,-0.00045795,-0.003763221,0.003306636,-0.005441878,-0.016879443,0.004788629,0.007216985,0.00654882,-0.01378197,-0.020405285,-0.015181198,-0.003312495,-0.012828969,7.51E-05,0.004681688,-0.019861454,-0.001173086,-0.000463219,-0.013417074,-0.014783001,-0.018173832,-0.017430052,-0.003068268,-0.0148068,0.005498991,0.005051207,0.001025368,0.002895778,-0.009376163,-0.00655466,0.007222116,0.007069245,0.00971227,-0.004515859,0.011026924,0.006274902,-0.007666136,-0.010444493,-0.001622328,0.006923197,0.006362561,0.000943044,0.006610285,0.011859046
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0014_797522.jpg,7,-0.001630485,-0.000819271,0.000574554,-0.016201813,-0.015469806,-0.000148643,-0.00293873,-0.007148169,-0.000440636,-0.004156815,0.004311988,0.005166889,-0.000217105,-0.020396698,0.008527034,-0.002176096,0.00565539,-0.026275981,-0.012078693,-0.010988978,0.005001271,-0.007544583,-0.00721878,0.008570345,-0.019042931,-0.003462303,-0.001233246,-0.002555127,0.01757445,0.004573081,-0.010689268,-0.009639416,0.006567967,-0.008798075,-0.021591172,-0.00696356,0.043465175,0.032332346,0.026077613,0.018574173,0.002943523,-0.021460999,0.013500838,-0.006868993,-0.013304401,-0.003545632,-0.033003192,-0.01216772,-0.018104298,-0.003887906,-0.022771185,-0.013698213,0.012768663,0.001557653,0.000186934,-0.010192943,-0.018220464,-0.02096466,-0.022405958,-0.009131024,-0.005410455,0.007974848,0.009302598,0.00743944,0.00656539,0.009577207,0.00619801,0.01321511,0.008145406,0.008718459,0.006428334,0.009245605
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0019_797513.jpg,7,-0.000879102,0.000957,-0.002843859,-0.009237967,-0.008166065,-0.003380275,0.001788413,-0.002564275,0.019745262,0.00457344,0.002872649,0.001181537,0.006599561,-0.002910385,-0.001412188,0.008823227,0.003928683,-0.00258587,-0.005284111,-0.004878017,-0.010212135,-0.003110613,0.001133886,0.001852182,-0.003499698,-0.008105826,-0.010531852,-0.002287118,-0.003491078,0.000187287,0.00239384,-0.004073603,-0.00492134,-0.012871331,0.002232743,-0.001545304,-0.029454809,-0.0318432,-0.022362636,-0.034692436,-0.022669973,0.000348399,-0.004258112,-0.00222099,-0.006623402,0.004743478,-0.024783641,-0.023995973,-0.013925036,-0.010420515,-0.006463905,-0.013043262,0.007522128,0.007193286,-0.007098668,-0.004591219,-0.001230472,0.009364111,-0.004634015,-0.007737372,0.002375852,-0.016842537,0.003499272,-0.01955571,-0.010242127,-0.014736202,-0.000939094,0.010960847,-0.014575906,-0.00454843,-0.012474653,0.004160649
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,7,-0.000467512,0.000380237,0.003072274,0.007348083,0.004574063,-3.60E-05,0.000239219,-0.000988804,0.011625555,-0.004294249,0.005008928,0.000862452,-0.002622469,0.007828675,0.002053782,-0.005705005,-0.004569646,-0.001203888,0.004814307,0.008155536,-0.009420058,0.000454899,-0.002631125,0.009758243,0.004548197,8.88E-05,-0.004400395,0.001060718,-0.003414832,0.000339953,-0.004230855,0.00856116,0.007142967,0.009896674,0.011395416,-0.002324743,-0.011157992,-0.012101458,-0.013134575,-0.00619329,-0.000779342,0.006032597,0.002400126,-0.008273847,0.003839249,-0.00284608,-0.010729164,-0.004669984,-0.027013332,-0.028306754,-0.027970022,0.00868734,0.006508285,0.025588812,0.002366495,0.014339808,-0.012303097,-0.009843068,0.000613552,0.008911485,0.020543192,0.003916971,0.000949732,0.015752316,-0.00093818,0.002425205,0.011790372,0.008289686,0.01762216,0.02883367,0.03023183,0.000996807
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0003_797535.jpg,7,0.000733055,-6.76E-05,-0.001905407,0.001799045,-0.001387696,0.003011942,0.003909071,0.009472775,0.002016269,0.010124758,-0.005114467,-0.009354293,0.005060935,-0.01580417,0.014634377,-0.00927541,-0.002413172,0.002681518,-0.00095485,0.00320054,-0.004115006,0.023102246,-0.008238478,0.005558478,0.005461493,0.004638605,-0.00559903,-0.001275876,0.011301624,-0.015372538,-0.000500185,-0.010284567,0.008466008,0.00392078,-0.007426317,0.002675108,0.015084428,0.003009364,-0.009096492,0.005525571,-0.001786186,0.033247277,-0.005476452,0.013189688,0.01142587,0.016284937,0.016615082,0.00186793,-0.00865685,0.004846993,0.000363271,-0.005285326,0.001782526,0.01857513,0.022832585,0.012703782,0.009025112,-0.000182082,-0.002121528,0.009148138,-0.007032767,0.022874689,0.020528335,-0.015998106,0.007337011,0.000326778,-0.005088438,-0.007382828,-0.014668624,-0.004533258,-0.003889896,-0.003973728
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0023_797501.jpg,7,-8.06E-05,0.001033757,-0.001313888,-0.004947774,-0.00458169,-0.003691024,-0.007674943,-0.008328908,-0.014633027,-0.00059662,0.006974573,-0.001019747,0.003155139,-0.005180725,0.001069357,0.003276018,-0.004107738,-0.012084719,-0.002061678,-0.00911106,-0.001703798,-0.007302005,0.003426411,-0.003864408,-0.005912621,-0.005336354,0.001758513,-0.005980734,0.000208423,-0.004829617,-0.00756234,-0.013770711,-0.00511347,-0.000323887,0.009802462,-0.003870411,0.036421895,0.010833444,-0.008379428,-0.004449425,-0.000829339,0.003893147,0.009434172,0.00208991,-0.00247302,6.49E-05,0.007603157,0.000138654,-0.003399294,0.007294811,-0.001124959,-0.010308117,0.026067918,-0.009442352,-0.007894858,-0.006927031,0.017647548,-0.005519932,0.010950667,0.012188063,0.011080159,0.005231472,0.021627337,0.027502451,0.022054732,0.002380561,0.003239499,0.003409484,0.003895701,0.008279307,0.011782496,-0.004394345
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0025_797508.jpg,7,-0.003303245,7.19E-05,-0.001616829,0.000467703,0.000500877,-0.001145905,-0.012154892,-0.018193759,0.004959146,0.001371211,0.000863001,-0.000626558,-0.00659502,0.006406174,-0.014791166,0.004723986,-0.000505524,0.003066491,0.000663007,-0.009736063,-0.008311039,-0.023668222,-0.009821029,-0.004840727,-0.009108922,-0.00268947,-0.005191692,-0.006607574,5.27E-06,-0.008747431,-0.004605481,-0.0069914,-0.009446052,-0.016531546,-0.005565026,-0.017072609,0.015152091,-0.001490129,-0.008326951,-0.013100179,-0.006269405,-0.002788378,-0.000306507,-0.002603107,-0.01173332,-0.00361535,-0.02380721,-0.019175053,-0.002966943,-0.019287026,-0.013825716,-0.017279584,0.008304477,0.000331187,-0.003436386,0.001024514,0.014626566,0.003623482,0.009277351,0.009455889,0.015707567,-0.009158079,0.013535181,-0.002756964,-0.001843849,-0.006977862,-0.004940461,-0.002772353,-0.00633525,-0.001402932,0.005500263,0.010762977
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0035_2166.jpg,7,-0.000170966,-0.001200035,0.001440386,0.000488038,0.000809249,0.00081633,0.00804625,0.004315012,0.0073607,0.003609077,-0.005725214,-0.004671807,-0.004346127,-0.008012265,0.029341668,0.009391833,0.004669263,-0.000192775,-0.001028579,0.01690661,-0.011515348,-0.002122532,0.000827227,0.005191543,-0.001432707,-0.003775726,-0.012472745,0.021553935,0.003206228,-0.003193765,0.000827145,0.004955271,0.009038989,-0.01894363,-0.002859152,-0.009002603,-0.008302443,0.024161292,0.02035885,0.028133133,0.000539519,0.000361908,0.007641863,-0.027873952,-0.009331012,-0.009412606,0.027857758,0.016544648,-0.003142006,-0.016295005,0.000937966,0.003514608,0.022519873,0.011930693,0.014321489,0.004014879,-0.016524903,-0.009283944,0.001751242,0.005051845,-0.006163621,0.007787343,0.012774511,0.023862531,0.017257148,0.003425178,-0.008009687,0.012266612,0.004883539,0.009997269,0.007144331,0.017873539
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0038_797544.jpg,7,-0.001230388,-0.000390846,-0.001953741,-0.006628736,-0.003808558,7.09E-05,-0.004391846,-0.007503416,-0.00031012,0.012636066,0.002264747,0.007427047,0.003341624,-0.017881969,0.011605425,-0.020317461,-0.011749862,-0.007168882,-0.005447772,0.000759035,0.00923513,-0.006896091,0.01005782,-0.007678819,-0.000718143,0.00185185,-0.003131431,0.005060946,-0.004704114,0.000594171,-0.002791163,-0.005271806,-0.012348879,0.007841541,0.003449469,-0.002577839,-0.014079846,-0.014958069,-0.014889734,-0.006997771,-0.003980924,0.00129923,0.004164271,-0.007998565,-0.005622099,0.004726552,-0.008196641,0.000337272,0.018056128,0.014735618,0.007743638,-0.01300867,0.016056437,0.006863191,0.003471175,0.000119573,-0.014645403,-0.015892968,-0.018692816,-0.025735304,-0.017310359,-0.002332204,0.027424153,0.012782515,0.013702034,-0.002268086,0.001697904,-0.004004406,-0.018659681,-0.004537338,-0.00666291,0.002728551
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0027_797496.jpg,7,0.001952921,0.001611125,-0.001742346,-0.01457949,-0.007977961,-0.001773796,-0.009542757,-0.013018558,0.009018384,0.007317904,-0.003667058,-0.0009088,0.003495901,-0.006063274,-0.007629512,-0.004034008,-0.010470641,-0.00988261,-0.00767053,-0.01298975,-0.014420182,-0.014206942,0.001891302,0.010867882,-0.00900788,-0.022032931,-0.007394775,0.000646631,-0.008239329,-0.001393896,0.004925122,0.014356054,0.00212286,0.000246923,0.008901254,-0.00325202,0.025504902,0.013505702,-0.005611799,-0.010200764,-0.021901367,-0.008255107,0.00100371,-0.021025438,-0.021892099,-0.033717483,-0.025389198,-0.025477082,-0.009907489,-0.013967558,-0.008900022,-0.000881842,0.008452369,0.010224289,0.003030563,-0.012448758,-0.017923541,-0.011027698,-0.013168626,-0.024603894,-0.026272282,0.007768016,0.013576069,-0.027466327,-0.018628195,-0.028722385,0.014051874,0.002390228,0.012690177,0.000864064,0.000137582,0.007461262
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0033_2169.jpg,7,0.003835373,0.001749653,-0.001752162,0.005539831,0.001787086,4.50E-05,-0.008095688,-0.017234173,0.007850077,0.005484452,0.000831599,-0.010714915,-0.009683106,-0.001714522,-0.007943331,-0.033534326,-0.014875692,-0.008141516,0.006557866,-0.007342861,-0.01719769,-0.009922639,-0.010757322,-0.010897942,0.002394173,0.009181498,0.001787142,-0.012589924,-0.001996564,-0.00369175,-0.001758709,-0.014740728,0.001475004,-0.007790161,-0.017625332,-0.001002041,-0.013179846,-0.02900841,-0.010323088,-0.052519098,-0.026581997,-0.010200325,0.01252627,-0.007661412,0.000865004,-0.004761175,-0.006500194,-0.010205595,-0.004892603,-0.016841339,0.0019916,-0.03117052,-0.000830916,-0.018817818,-0.01785732,-0.011533718,-0.015946869,0.002460842,0.021260735,0.021050159,0.013636686,-0.011345171,0.017570022,0.024802998,0.04168032,0.02203692,0.004892092,0.006872992,0.009923685,0.008241182,0.009062359,0.004793859
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0040_797503.jpg,7,-0.001016579,-0.004151871,-0.004906192,-0.012571359,-0.010195771,-0.003670894,-0.011191154,-0.020842284,-0.014171582,-0.006770006,-0.006077867,-0.008051978,0.006146886,-0.011418346,0.000373005,0.00195258,-0.009736586,-0.005531759,-0.002688269,0.008073054,0.014626514,0.000243593,-0.000325979,0.009503165,-0.004793863,-0.01035999,-0.00634461,0.002530273,0.007535534,-0.000250974,-0.001957813,0.000795295,-0.006255487,0.030800795,0.013212864,0.010774856,-0.000541109,0.003131858,0.011097636,0.015827999,0.000200216,0.001628888,0.008953621,0.005041217,0.002434499,0.014787757,-0.036768887,-0.010791115,-0.020332366,-0.034768566,-0.017330935,0.02280917,0.014226415,-0.010041362,0.008192548,-0.002278422,0.00912988,0.008333755,0.010182482,0.002204628,0.009696931,0.007234192,0.016335525,0.018673118,0.018381508,0.01051478,-0.004676782,0.012926701,0.008834602,-0.005315329,0.000722788,0.005364176
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0013_797537.jpg,7,0.004307852,0.0046125,0.001324333,0.004564428,0.007852504,0.004705199,0.0159125,0.02698988,0.003736368,0.001525999,-0.000338102,-0.0034893,-0.000331612,0.001522831,0.012336636,-0.008621223,0.00781569,0.002545239,-0.000856122,-0.006241733,0.018417774,0.001851883,-0.007177681,-0.000478008,0.017936932,0.007793569,0.001885113,0.000644005,-0.00029959,-0.000722729,-0.008963578,-0.010722768,0.018989809,0.007977281,-0.010054191,-0.000728157,-0.008582269,-0.021410853,0.007812722,-0.026631441,-0.008339793,-0.018077731,-0.008639392,-0.005421808,0.015513041,0.000355994,-0.002851548,-0.023796692,-0.011889719,-0.014724041,-0.009468652,-0.008793501,-0.012501116,-0.02501502,-0.012908422,-0.007882042,-0.017406682,-0.011683975,-0.008086043,-0.022478871,-0.011413504,-0.006392884,-0.000511249,-0.008532773,-0.012572799,-0.00148476,0.016794737,0.004904104,-0.00325379,-0.019836951,-0.027343398,-0.014739318
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0109_2232.jpg,8,-0.005718609,-0.005386167,-0.00380939,0.005526174,0.001298371,-0.000340953,-0.004002897,-0.00275447,-0.018637516,-0.017330823,-0.006333967,-0.011396807,-0.005206061,-0.01073168,-0.008352833,-0.014567588,-0.001750698,-0.012400737,-0.006952092,-0.001796226,-0.018085431,-0.009492118,0.006941597,0.015444978,-0.000535844,0.000649478,0.001651526,-0.000276177,-0.010996824,0.005707294,0.000156119,0.000875386,-0.000479452,-0.00976992,0.001955319,-0.003345212,-0.00338625,-0.01408506,-0.002467835,-0.021265313,-0.019060787,-0.001025346,-0.002519183,-0.005964928,-0.001475933,-0.004718708,-0.025556345,-0.015701538,-0.030171864,-0.021969972,-0.011698152,0.00326589,0.004148082,-0.020018743,-0.013465382,-0.01359398,-0.021529052,-0.00670732,0.002396065,-0.008012807,-0.002705988,-0.006208973,-0.005894459,-0.008719711,-0.010236695,-0.022814233,0.001047853,0.003279891,-0.001850466,0.001447551,0.004078486,0.01221078
