Full filepath,Full Class Index,sensitivityscore_before_layer1.0.conv1,sensitivityscore_After_layer1.0.conv1_0.5,sensitivityscore_After_layer1.0.conv1_0.6,sensitivityscore_After_layer1.0.conv1_0.7,sensitivityscore_before_layer1.0.conv2,sensitivityscore_After_layer1.0.conv2_0.5,sensitivityscore_After_layer1.0.conv2_0.6,sensitivityscore_After_layer1.0.conv2_0.7,sensitivityscore_before_layer1.0.conv3,sensitivityscore_After_layer1.0.conv3_0.5,sensitivityscore_After_layer1.0.conv3_0.6,sensitivityscore_After_layer1.0.conv3_0.7,sensitivityscore_before_layer4.0.conv1,sensitivityscore_After_layer4.0.conv1_0.5,sensitivityscore_After_layer4.0.conv1_0.6,sensitivityscore_After_layer4.0.conv1_0.7,sensitivityscore_before_layer4.0.conv2,sensitivityscore_After_layer4.0.conv2_0.5,sensitivityscore_After_layer4.0.conv2_0.6,sensitivityscore_After_layer4.0.conv2_0.7,sensitivityscore_before_layer4.0.conv3,sensitivityscore_After_layer4.0.conv3_0.5,sensitivityscore_After_layer4.0.conv3_0.6,sensitivityscore_After_layer4.0.conv3_0.7,sensitivityscore_before_layer4.1.conv1,sensitivityscore_After_layer4.1.conv1_0.5,sensitivityscore_After_layer4.1.conv1_0.6,sensitivityscore_After_layer4.1.conv1_0.7,sensitivityscore_before_layer4.1.conv2,sensitivityscore_After_layer4.1.conv2_0.5,sensitivityscore_After_layer4.1.conv2_0.6,sensitivityscore_After_layer4.1.conv2_0.7,sensitivityscore_before_layer4.1.conv3,sensitivityscore_After_layer4.1.conv3_0.5,sensitivityscore_After_layer4.1.conv3_0.6,sensitivityscore_After_layer4.1.conv3_0.7,sensitivityscore_before_layer4.2.conv1,sensitivityscore_After_layer4.2.conv1_0.5,sensitivityscore_After_layer4.2.conv1_0.6,sensitivityscore_After_layer4.2.conv1_0.7,sensitivityscore_before_layer4.2.conv2,sensitivityscore_After_layer4.2.conv2_0.5,sensitivityscore_After_layer4.2.conv2_0.6,sensitivityscore_After_layer4.2.conv2_0.7,sensitivityscore_before_layer4.2.conv3,sensitivityscore_After_layer4.2.conv3_0.5,sensitivityscore_After_layer4.2.conv3_0.6,sensitivityscore_After_layer4.2.conv3_0.7
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0060_795095.jpg,5,-0.005857626,-0.004721641,0.003330044,0.0043890313,-0.005508314,-0.0015089929,0.0024060216,0.0012897808,-0.0008826804,-0.0028124326,-0.005011037,-0.005244012,0.002522845,-0.0021039716,-0.0009800444,0.0068705026,0.024269592,-0.0009498047,-0.007777143,-0.013612529,0.009071659,-0.0084598735,-0.0052944054,-0.0051882844,0.007866293,0.0053683096,-0.012096911,-0.014674759,-0.028410867,-0.017222797,-0.0024953354,-0.019648079,-0.008099056,0.005915405,0.0076096887,-0.0015263042,-0.004570648,0.014239164,0.036350768,0.016417364,0.006893518,-0.020723369,-0.02539065,0.00073507614,0.021787528,0.005733671,0.045865703,0.007087186
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0058_1931.jpg,5,0.0038336455,-0.0010602383,-0.00031969405,-0.004625283,-0.00052823115,0.004080149,-0.0051770452,0.0046872776,-0.0012506889,-0.003510701,-0.002228658,0.0017636629,0.010865653,0.00065301475,0.0122543,0.014612533,0.019018825,-0.0032603014,-0.010236271,-0.012581486,0.004561986,0.010612302,0.012383858,0.02521994,-0.0068251234,0.0023527937,-0.007640452,-0.006732665,-0.003462731,-0.022923889,-0.0043442883,-0.018558957,0.0032707239,0.015258015,0.017801005,0.012506153,-0.004248117,0.0051985714,0.02595235,-0.0026896985,0.022009306,-0.023917291,-0.027313635,-0.001469274,0.026297016,0.007746266,0.046005502,0.011309834
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0043_795067.jpg,5,0.0045596026,-0.000581359,-0.006986558,-0.0035779001,0.005133234,-0.006384177,-0.0015368487,-0.0014700198,0.00051673607,-0.005229238,-7.194304e-05,0.0033671802,-7.895334e-05,-0.008291011,0.0054734144,0.014691336,0.03162031,-0.0036759565,-0.0053620944,-0.015611699,0.014565792,0.0032308453,0.011314718,0.008802589,-0.0061380733,-0.0006270553,-0.027901497,-0.016831838,0.0041198153,-0.015630063,-0.0083580045,-0.01117154,-0.0123742875,0.011581148,0.005645442,-0.0014845093,-0.005472833,0.0071617523,0.02809143,-0.0004870128,0.018955003,-0.017984116,-0.017617099,0.0117570935,0.019501325,-0.00088489125,0.040217087,0.0026889816
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0005_795119.jpg,5,-0.007865132,0.00084338,0.005707125,-0.0071564657,0.00037977297,-0.00033022603,-0.0014397837,0.0031633144,0.00086090947,-0.00034685186,-0.0011154411,0.013832627,0.01106129,0.0038096686,0.0022312882,-0.0022365048,0.03135825,-0.006623003,-0.006444003,-0.006042816,0.02709322,-0.00389698,-0.008311252,0.0035745902,0.036812328,-0.014218489,-0.02239196,-0.017935757,0.026598912,-0.03289082,-0.000516037,-0.0209461,-0.009147873,0.009445025,0.012638353,0.007067376,0.0066784257,0.0154233435,0.031073954,0.018115971,0.023515282,-0.007880615,-0.009250038,0.018412666,0.02973564,0.004988837,0.048450574,0.006972048
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0028_795094.jpg,5,-0.014212762,0.00062436704,0.008649825,0.0021826029,-0.0096050445,0.005626117,0.008470271,0.0031997678,0.0011309121,0.0025449814,0.0069437698,0.007969862,-0.005060605,0.009167163,0.005486602,0.0015923833,0.0020580413,-0.00043229386,-0.014150169,-0.030676596,-0.007691454,-0.008653873,-0.004093728,0.0105238585,-0.03341209,0.0053918706,-0.012433823,-0.009211179,-0.018722447,-0.033707015,-0.01250482,-0.032512367,-0.00014980137,0.0055774585,0.001723699,-0.013490712,-0.0016735243,0.0055415942,0.020548671,0.020401895,0.012404762,-0.025454337,-0.021204777,0.0043314826,0.03074955,0.0043595736,0.04391446,0.0054417746
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0010_795092.jpg,5,-0.0023371514,0.0005066942,-0.0036898279,-0.0034392476,0.0020436235,0.00538076,-0.0018806036,0.0014436026,0.002609165,-0.0021518033,-0.0073395898,-0.008082086,0.005720229,-0.0020368723,-0.0089536775,0.0040575033,0.016095545,-0.016934063,-0.0123020755,-0.019220844,0.0131958695,-0.011062466,-0.0039483737,-0.0029847655,0.0015575576,-0.0006353818,-0.02260588,-0.024538185,-0.005763399,-0.024962433,-0.010253292,-0.034498736,-0.0060928604,-0.0053738006,-0.0035230545,-0.013997906,-0.013767868,0.009327199,0.024750538,0.000347259,0.006317541,-0.020251742,-0.022842415,-0.0024651876,0.027931303,0.003219869,0.04610797,0.006174292
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0050_1924.jpg,5,0.005006791,0.0011839471,0.005401429,0.0022960478,-0.0013915645,0.0006734913,-0.008521575,-0.008313292,-0.002753778,-0.007049624,-0.0011401335,0.0027446127,0.010124432,-0.003546645,-0.004834546,0.006009587,0.03354451,-0.021047402,-0.026814517,-0.025936157,0.013872416,-0.0011097228,-0.0016990411,0.01019266,0.009404307,-0.0024487358,-0.013199073,-0.019789923,-0.0007931404,-0.013175355,0.0002890661,-0.0075095864,-0.016534131,-0.0007926475,0.0015026823,-0.008707814,-0.0010813074,0.008787212,0.02540905,0.011208601,-0.00026322342,-0.026180848,-0.029410485,-0.007932092,0.029103504,0.0031166552,0.04338687,-0.0006288913
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0007_795123.jpg,5,-0.006660557,0.00066929735,0.0044727256,-0.001745869,0.00016981582,0.00093097467,0.0017896141,0.0032847114,-0.0012318059,0.006396128,0.0033021413,0.0010543233,0.0046648183,0.013186287,0.006254201,0.008286525,-0.00013158249,-0.0070796465,-0.0038450686,-0.019489933,0.0036297631,0.0003110487,0.0047145174,0.0056357468,-0.014774766,-0.00790831,-0.015121166,-0.009572858,-0.026659576,-0.018922918,0.0060040173,-0.020027278,-0.017658547,0.013157501,0.011375852,0.00687039,0.01228249,0.0065868655,0.026121179,0.002485077,0.014882159,-0.025729597,-0.024629965,-0.002951296,0.02110999,0.004415476,0.045669418,0.006072604
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0027_795091.jpg,5,-0.0049705748,-0.0024839293,0.005844951,0.008442385,-0.002527989,-0.0045506908,-0.009222595,-0.009766314,-0.006012948,0.0014102745,-0.005653239,-0.009189628,0.0061069224,-0.00035999902,-9.112991e-06,0.0035435092,0.03259985,-0.022489846,-0.013504356,-0.033223815,0.017304672,-0.0053457953,0.0033437097,0.0063897367,0.011595281,0.0054765325,-0.016142456,-0.01616802,-0.0037742914,-0.023485385,0.0006016395,-0.016783066,-0.0077583273,0.010900437,0.0067841033,-0.0038766072,0.014970317,0.011010757,0.020164263,0.008040259,0.0018521845,-0.024334311,-0.02681951,-0.0062549775,0.033596203,-0.0009576088,0.042772952,0.0055083875
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0020_795080.jpg,5,-0.00536679,0.002276856,-0.00316446,-0.0058923084,-0.0028215072,0.0032265354,-0.0029269499,-0.0064709666,-0.004136539,-0.0024013931,0.0018277103,0.0013417937,-0.0018390559,-0.0037179622,0.0031384176,-0.005503157,0.024705173,-0.0069317436,-0.0075492784,-0.007373469,0.012112555,-0.00041379547,-0.0037119584,0.009639554,0.0024092929,0.0059260544,-0.013665341,-0.013029623,0.00020911742,-0.034394056,-0.0073791263,-0.026631536,-0.011181895,0.0033093952,0.00271719,0.0006587473,-0.010751499,0.010760722,0.030686565,0.011078187,0.012920361,-0.023301696,-0.023568649,0.0008136537,0.0267412,0.00376892,0.045030594,0.0055789016
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0032_795068.jpg,5,-0.0063115875,-0.002856215,-0.006619464,-0.0071670096,-0.0056473804,-0.0038692674,-0.0042609433,-0.007977165,-0.0059714774,-0.0001733005,-0.0093779005,-0.0059969267,0.00020562334,-0.0066194246,-0.0054901093,-0.002047159,0.023643728,0.004713643,0.006244277,0.0002888688,0.017723478,0.0029493116,0.0074204025,0.020615753,0.020530004,0.0062785805,0.0034770232,-0.011632947,0.0077955266,-0.029182367,-0.0065903687,-0.026325844,0.00013761222,0.0016630278,-0.00024421932,-0.0022804055,0.00748276,0.01873969,0.04494284,0.011079628,0.022949817,-0.015376448,-0.019089606,0.006707628,0.028386408,0.0067459163,0.0470106,0.006068315
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0030_795116.jpg,5,0.007853222,-0.0023512323,0.00700676,-0.0040172357,-0.0011027078,-0.005085676,-0.0037822742,-0.0009993629,0.0024531349,0.003341906,0.0009638269,-0.0045068525,-0.0009211851,-0.0039846795,0.010243219,0.010817597,0.016396642,-0.012339348,-0.006642728,-0.011574098,0.013735217,-0.0005546827,0.011920559,0.010956259,0.01599314,-0.00013769511,-0.008899081,-0.0021999413,0.007116872,-0.00567831,0.021960795,-0.01461564,0.012914112,0.0113862585,0.010541925,0.011172977,0.01887801,0.011248745,0.029781956,0.014413515,0.0033547306,-0.013615424,-0.015528674,0.0036311625,0.03173054,0.0042151795,0.04516352,0.0073322016
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0024_795120.jpg,5,-0.003299444,0.0011474844,-0.0073320223,-0.015192231,-0.00040001527,-0.0016350967,-0.0036044812,-0.017322715,0.0018868457,0.014696253,-0.00047673262,0.00023508421,-0.0061599594,-0.0011780346,0.014375975,0.009985981,0.024894511,-0.021908678,-0.011630824,-0.024974857,0.018176507,0.0024878138,0.007347933,0.015998881,0.017359108,0.007901721,-0.0061914204,-0.0072240885,0.0172759,-0.023348942,0.0015642811,-0.022322578,0.0022861212,0.019557087,0.017764542,0.016096678,0.012551685,-0.0007931483,0.018418048,0.0048653837,0.013670769,-0.020204566,-0.016313042,0.006278572,0.024712402,0.0054188375,0.04610349,0.007835442
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0025_795087.jpg,5,-0.0026174476,-0.0064359913,-0.007151145,-0.008219661,-0.006913012,0.009306299,0.010197741,0.0038191979,-0.004739238,-0.004267864,-0.006354323,-0.007316471,-0.0031843262,5.4086326e-05,-0.0006616886,0.0053038094,0.0071632927,-0.0011038394,-0.006250635,-0.021031111,0.006112353,0.006938711,0.00019893772,0.009506594,0.012188381,0.0075095585,0.004322541,-0.001493305,0.00066455314,-0.021067366,0.00912491,-0.016957896,0.0016478617,0.0049492083,0.0073337806,-0.001774808,0.007876104,0.0010185894,0.011029346,-0.0020845046,0.0042199255,-0.017599907,-0.019270735,0.00436258,0.032395404,0.0068493197,0.04500711,0.006611641
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0023_1898.jpg,5,0.0071987268,-0.004431588,0.0065376773,-0.0026083472,0.002860447,0.0033248952,-0.0031095797,-0.0011510839,0.00067583146,0.00042756123,-0.0025169612,-0.0012674291,0.011191666,0.0026058466,0.0069538257,0.0057730293,0.029759973,-0.011858201,-0.01636035,-0.035729147,0.010785637,0.005380696,0.010765675,0.01432773,0.027667968,0.0062493365,-0.011460014,-0.008988059,0.0008265623,-0.026817907,-0.004874792,-0.0026509184,0.018554542,0.0042834124,0.01430491,0.0038505248,0.0114085125,0.0087556075,0.023168642,0.007208166,0.030438151,-0.02867594,-0.024308914,-0.00014519785,0.03370553,0.0069037145,0.040535145,0.0044410834
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0008_795071.jpg,5,0.0014455405,0.0067813937,-0.0027573921,-0.0053178836,0.0041205445,0.007493688,0.0059026387,0.0025817708,0.0018137936,0.00512765,0.0082562,0.005391429,0.0049584815,-0.0018905419,0.0028134468,0.01597821,0.010013143,0.012796704,-0.011390882,0.011355499,-0.0015093733,-0.0050677434,0.0034944685,0.0079649575,0.012848811,0.0093402825,-0.00821343,-0.0038856706,0.019153325,-0.037567638,-0.01150118,-0.040533636,-0.0018192474,0.007274733,0.0010314856,0.0018646619,0.020636223,0.014126352,0.033721384,0.016789362,0.009863384,-0.027787013,-0.030012812,-0.0043518366,0.025596632,0.008559288,0.05017584,0.008450825
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0015_795065.jpg,5,-0.006114869,0.0025963099,0.0036795188,0.0005466321,-0.004719851,-0.009654128,-0.007664974,-0.0026871217,-0.0035392055,0.0013328709,0.0068078274,0.0050298357,0.006479031,0.007955176,0.014622621,0.010010002,0.018133676,-0.019897882,-0.022009166,-0.045100372,0.0064371023,-0.0093378555,-0.005011578,-0.0024183406,-0.01343811,-0.0039496757,-0.0146141425,-0.016982472,-0.024572426,-0.032925867,-0.0011689072,-0.016865598,-0.013064462,0.005391405,0.004102886,-0.001640934,-0.0226047,0.0056114113,0.024427822,0.014326724,-0.007616018,-0.03398125,-0.029039826,-0.00543872,0.026295992,0.009069804,0.04931304,0.0056512444
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0038_795132.jpg,5,0.006109865,-0.0058841803,0.00945197,0.0023815155,0.006800645,0.00713345,0.0026886347,-0.0028018106,0.0011344464,-0.0044135405,-0.0013337994,-0.002568091,0.003033773,0.005511203,0.010740119,0.014682767,0.026900442,-0.011233574,-0.013941427,-0.013215871,0.0024556525,-0.009189565,0.00643965,0.008262348,0.011359271,-3.419351e-05,-0.0042924536,0.0010269824,-0.011195197,-0.017581616,0.010023731,-0.009228153,-0.011023853,0.018205909,0.014674915,0.00596667,-0.007829753,-0.010893981,0.010242786,-0.010357294,0.030817026,-0.018607665,-0.020205261,0.005452001,0.025949538,0.008199237,0.045542073,0.0069641145
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0054_795130.jpg,5,0.002187727,0.0058642537,0.006928413,0.009169994,-0.0015151028,0.0016494779,0.0012346491,-0.0030183536,0.0034200998,0.0017515953,0.003787503,-0.0010476167,0.012600994,0.0019933358,0.0060667023,0.009256714,0.011691077,-0.0021441104,0.0041009625,0.0010621701,0.008693025,-0.015415771,-0.0182154,-0.0035076723,0.026680687,0.00459758,-0.01866149,-0.016949624,0.004259251,-0.017154505,-0.014262599,-0.026991786,-0.0010836897,-0.005517129,-0.007096081,-0.015246135,-0.011754617,0.01831945,0.035076242,0.021129183,0.012138618,-0.02435759,-0.02424937,-0.0032709804,0.02606598,0.0073108296,0.04396552,0.005648193
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0042_1874.jpg,5,-0.0046171015,0.0018467972,0.00035003806,0.0030877637,-0.00034670485,-0.0059683113,0.00042003277,-0.0055830968,-0.0027232745,-0.0017702348,0.0030442053,0.0013017482,0.0051292246,0.01332411,0.012877701,0.010686383,0.024916831,0.00037937425,0.004882451,-0.010277728,0.026768632,-0.000568646,0.003101512,0.009094177,0.015148507,-0.00035850704,-0.01611922,-0.019602977,0.017796868,-0.01893963,0.008881798,-0.015685583,0.00030361675,0.014916753,0.010892095,-0.0007118569,-0.005158756,0.008446714,0.033019014,0.016550196,0.0179159,-0.016606048,-0.016811663,0.008738515,0.03054409,0.0006364295,0.046182282,0.0068294476
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0034_795096.jpg,5,-0.00489517,0.007763837,0.0009444242,-0.000107389875,0.004099091,0.007585412,0.01257946,0.00317786,-0.0006569005,0.002767553,0.009917935,0.010091257,-2.1713087e-05,0.005044257,0.0029326,0.0044379714,0.017559672,-0.011047857,-0.019196697,-0.016445704,0.013196415,-0.0013562846,0.0044153524,0.0075859074,0.019865248,0.0017026537,-0.0042084213,0.0034033824,0.034506902,-0.022912659,0.00067921076,-0.034055315,0.005256789,0.01714845,0.009685341,-0.0018900547,0.015628388,0.011367472,0.035933927,0.016677145,0.027122306,-0.017080665,-0.015260059,0.008896286,0.029718712,0.0060315514,0.045424677,0.011145288
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0055_795106.jpg,5,0.00978678,0.0031037536,0.0040769028,0.0076710326,0.003313647,-0.002615152,-0.0065536257,-0.0023887507,-0.00087535684,0.0009818431,0.008940588,0.0051481943,0.0020964658,0.0037484253,-0.00053798774,0.0049076313,0.0072747967,-0.00066362554,-0.0020881942,0.0030743368,0.01632557,-0.0059153377,-0.0010996005,0.0012759278,0.034039654,-0.0020998958,-0.010891605,-0.014700437,0.020510253,-0.011446176,-0.0014285045,-0.01020021,-0.004308236,0.00933709,0.00722178,-0.0023816482,0.00088096876,-0.0044840425,0.02923861,0.0048552547,-0.0031016814,-0.02157066,-0.024519417,0.004729745,0.020223169,0.008257713,0.04752309,0.008804414
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0078_2004.jpg,6,-0.002600946,0.0058876583,0.0048626647,-0.0010960919,0.0034441075,0.007562882,0.0059588514,0.0021608188,0.0009817336,0.003386382,0.00880771,0.013183869,0.0095037315,0.0072091552,0.012616802,0.008157959,-0.0022653341,-0.02289022,-0.028652746,-0.011168506,0.023661466,-0.004655879,-0.0010590688,0.00074963993,0.029708643,0.017945271,0.017121954,0.024451649,0.033424947,-0.015466913,-0.030452032,-0.025448876,0.00080015813,0.003366449,-0.006616053,0.01107695,0.031943258,-0.004301646,-0.021550208,-0.042841725,0.022639053,-0.067780524,-0.04163139,-0.046264827,0.025879277,0.05936639,0.056825235,0.019450292
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0067_795964.jpg,6,0.005036032,-0.0009874115,0.0029057,0.0057268245,0.008662304,-0.00013956218,0.00062648405,-0.003118207,0.0012080974,0.004692914,0.0026696268,0.0011146248,0.0033029215,0.0142135685,0.013468035,-0.0054927906,0.010640541,-0.008651045,0.0011032468,0.0046603642,0.0071644713,-0.01951804,-0.0036874767,-0.017241044,0.019378502,0.010066178,0.005584603,0.018623952,0.039070144,-0.017955814,-0.0060341517,-0.011951018,0.016782258,0.0034680325,-0.008280419,0.0098749325,0.032118637,-0.0066998038,-0.021447983,-0.036453646,0.026443547,-0.06034212,-0.033302415,-0.04493493,0.027866973,0.061642393,0.059132576,0.026207926
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0064_795954.jpg,6,0.005181281,0.0009904143,0.008591137,0.0017549831,0.005874324,-0.0015910736,0.0031992737,-0.00024727572,0.0064338436,-0.0021855484,-0.0043967,-0.0007840297,-0.0027584457,0.008217047,0.014094086,0.00019498868,0.0023651782,-0.019380897,-0.024810705,-0.01237138,0.019933097,0.025158579,0.01165102,0.0058838865,0.01956319,0.012775822,0.019645248,0.028772153,0.026681433,-0.015423533,-0.016752133,-0.013619935,0.014917813,0.0065873847,-0.0011826074,0.011420086,0.0564208,-0.010099802,-0.018361885,-0.035793945,0.05514451,-0.06052482,-0.032165576,-0.04585089,0.02071657,0.05708563,0.05473816,0.024903633
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0050_795957.jpg,6,0.0061073196,0.0064456887,0.0050048465,0.0020089133,-0.00039183954,-0.0047401637,-0.007799737,0.0049739275,-0.0017919475,-0.0054043117,-0.0026881264,0.00044509617,0.014876936,0.014075574,0.018490136,0.0062305676,0.017868027,-0.006917823,-0.011638651,-0.013328526,0.016321834,0.005910481,0.006387905,0.0009994223,0.021786693,0.026365614,0.014318146,0.026538642,0.03756915,0.0034468547,-0.004374118,-0.008057468,0.012244016,0.015430781,-0.0019418595,0.020458834,0.03966656,-0.018185128,-0.028390618,-0.05147385,0.033095088,-0.079291664,-0.042913143,-0.06006879,0.02916963,0.059568867,0.059227042,0.020623779
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0001_795972.jpg,6,0.0058693504,0.0021117078,0.009262917,0.003968741,0.0059641115,-0.0008302184,-0.003474481,-0.00034672383,2.750731e-05,0.0032728855,0.010179728,0.011070189,-0.0006746893,0.017305505,0.011007644,-0.004384307,0.015561147,-0.013218395,-0.019745987,-0.014608292,0.019108288,0.006466871,0.0006393967,-0.0032808492,0.0045109233,0.007022256,0.013169654,0.01944761,0.017104799,-0.010197854,-0.01481286,-0.013466921,-0.0012541912,0.012612392,0.00086619775,0.011283198,0.03319186,-0.003034328,-0.014582274,-0.037938844,0.028308501,-0.059577305,-0.034216806,-0.047987852,0.030227738,0.06376803,0.059887316,0.025386058
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0007_795932.jpg,6,0.0059506004,0.0008642592,-0.0005923214,-3.2411772e-05,0.0016782546,0.00096180046,0.0035736577,-0.002523484,0.0030991987,0.004583765,0.0061155185,0.0081330165,0.00076702307,0.013256274,0.015288461,0.0063404506,0.0031131124,0.008956298,-0.0136376005,-0.014518365,0.011960704,0.017536864,0.016591419,0.0055282954,0.02516726,0.02466293,0.018786587,0.013673043,0.036203228,-0.0032678042,-0.013100752,-0.01527605,0.011459972,0.017658725,0.0011668565,0.016536335,0.029789511,-0.00292756,-0.01445053,-0.028217265,0.024088005,-0.062070064,-0.03309217,-0.04105154,0.028072545,0.05828203,0.05523297,0.024056107
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0012_795927.jpg,6,-0.0027572443,0.0058995243,0.0054544453,0.0018252536,0.0044520292,-0.007605429,-9.160169e-05,0.0036755223,-0.00057035044,-0.001664143,0.0013462785,0.0010990642,0.005579442,0.018480014,0.01337229,0.01032956,0.009248451,-0.025869451,-0.029897293,-0.017132565,0.008888761,-0.0029154764,0.0052942047,-0.005640378,0.01946022,0.0010949122,-0.0054506008,0.0077262516,0.03945572,-0.012396194,-0.010753272,-0.017063072,0.0074669095,0.020104961,0.0060613733,0.01369952,0.023805737,-0.009352095,-0.020667134,-0.04961583,0.032273486,-0.06333783,-0.03398315,-0.0493551,0.028787436,0.065351754,0.059758544,0.024981128
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0003_795982.jpg,6,0.001476613,0.0020910641,-0.0027111694,0.00477089,0.0028459178,-0.00010549405,0.0058243545,0.0012986837,-0.0007631557,0.003597132,0.006679579,0.0116212685,-0.000353836,0.01304814,0.0114654405,0.014713212,0.021576945,-0.0015262107,-0.009632929,0.008785276,0.03459003,0.013600506,0.009462002,0.0013593393,0.03393746,0.011878145,0.0005697878,0.022293773,0.039834205,-0.009210038,-0.020867698,-0.029818464,0.00563592,0.0072947904,-0.0025608637,0.013296068,0.032282013,-0.0060550356,-0.02042258,-0.043755636,0.03684087,-0.059264913,-0.025065511,-0.038859054,0.02446981,0.06079921,0.059672225,0.02226405
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0020_795947.jpg,6,-0.0037551562,0.008525005,0.0053119594,0.0005350651,0.00032770995,-0.0060165497,-0.004271102,-0.0058670035,-0.0005613162,-0.0039954297,-0.009385213,-0.0038951912,-0.013526848,0.019275267,0.015446213,0.01163007,0.005028741,-0.0060705654,-0.008209469,-0.0018480681,0.004199282,0.01677954,0.022672307,0.009207043,0.020404384,0.019179715,0.030407278,0.03114869,0.024070337,-0.0106596025,-0.021539722,-0.020151203,0.020866245,0.0034459818,-0.0073939557,0.0055854423,0.044719152,-0.011465931,-0.023238782,-0.046831228,0.04012612,-0.06994834,-0.0355845,-0.04913534,0.022856873,0.05653866,0.052718118,0.023612743
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0059_795973.jpg,6,-0.007985827,0.002193349,0.006849001,0.004039562,-0.0041799126,-0.00058010116,0.000941583,-0.0026315833,-0.0021937587,0.00011293986,0.0030241907,0.0063207694,0.0054476275,0.010475493,0.012070558,0.0022006575,0.007075116,-0.027568452,-0.009897727,-0.002690226,0.00456309,0.0031959214,0.005195302,0.00012541958,0.035008356,0.030737266,0.015328811,0.042368762,0.04193244,0.0010545086,0.013053857,0.008471078,0.010518026,0.004675664,-0.0012505667,0.01732638,0.023021838,0.014495465,-0.007098219,-0.02817002,0.022987507,-0.048541136,-0.035406366,-0.044007227,0.031247118,0.061153956,0.05840978,0.022561986
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0010_795995.jpg,6,0.007985692,0.0034865607,0.00536628,0.005924608,0.0050640665,-0.0032097148,-0.008277798,-0.011447549,0.0022386159,0.0073275045,-0.0008900189,0.003942549,0.0069308896,0.004113422,0.01579095,0.013059548,0.00043893757,-0.013774363,-0.016424038,-0.012426511,-0.002289175,0.0072350674,0.0044045523,0.0008471615,0.01794751,0.009241945,0.006816536,0.014728511,0.029780125,-0.008997592,-0.014974261,-0.010596292,-0.001236648,0.0028794128,-0.0066781724,0.006897564,0.025498195,-0.0042909556,-0.009764805,-0.031201683,0.026814718,-0.059196852,-0.036879677,-0.046766236,0.030731512,0.06185085,0.058912642,0.020500246
