Full filepath,Full Class Index,sensitivityscore_before_features.11.block.2.fc1,sensitivityscore_After_features.11.block.2.fc1_0.5,sensitivityscore_After_features.11.block.2.fc1_0.6,sensitivityscore_before_features.11.block.2.fc2,sensitivityscore_After_features.11.block.2.fc2_0.5,sensitivityscore_After_features.11.block.2.fc2_0.6,sensitivityscore_before_features.12.block.2.fc1,sensitivityscore_After_features.12.block.2.fc1_0.5,sensitivityscore_After_features.12.block.2.fc1_0.6,sensitivityscore_before_features.12.block.2.fc2,sensitivityscore_After_features.12.block.2.fc2_0.5,sensitivityscore_After_features.12.block.2.fc2_0.6,sensitivityscore_before_features.13.block.2.fc1,sensitivityscore_After_features.13.block.2.fc1_0.5,sensitivityscore_After_features.13.block.2.fc1_0.6,sensitivityscore_before_features.13.block.2.fc2,sensitivityscore_After_features.13.block.2.fc2_0.5,sensitivityscore_After_features.13.block.2.fc2_0.6,sensitivityscore_before_features.14.block.2.fc1,sensitivityscore_After_features.14.block.2.fc1_0.5,sensitivityscore_After_features.14.block.2.fc1_0.6,sensitivityscore_before_features.14.block.2.fc2,sensitivityscore_After_features.14.block.2.fc2_0.5,sensitivityscore_After_features.14.block.2.fc2_0.6,sensitivityscore_before_features.15.block.2.fc1,sensitivityscore_After_features.15.block.2.fc1_0.5,sensitivityscore_After_features.15.block.2.fc1_0.6,sensitivityscore_before_features.15.block.2.fc2,sensitivityscore_After_features.15.block.2.fc2_0.5,sensitivityscore_After_features.15.block.2.fc2_0.6,sensitivityscore_before_features.16.0,sensitivityscore_After_features.16.0_0.5,sensitivityscore_After_features.16.0_0.6
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0037_699.jpg,1,0.0043264795,0.008262195,-0.00610454,0.018060885,0.11277349,0.09801969,0.031114576,-0.010217801,0.06090591,-0.0028421022,0.021161608,0.081768006,0.054714505,0.11325268,0.15306829,-0.01828162,-0.045949906,0.029988961,0.07826353,-0.07545851,-0.06123348,0.037070878,0.013868223,0.12696233,-0.008430883,0.01777888,-0.06881861,0.035065666,0.025750129,-0.008188723,-0.013455348,0.015714124,0.0479258
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0020_796359.jpg,2,-0.1269247,0.20645034,0.08229787,-0.03358616,0.1672831,0.14719576,0.27423355,0.057416286,-0.0072982647,0.08910817,0.06354123,0.0074646045,0.13654536,0.09853832,-0.00582581,0.020930175,-0.060501818,-0.06295614,0.09721567,-0.00834389,0.021786898,-0.023720987,0.08228847,0.17370787,0.09707915,0.29312307,-0.021202363,-0.017506763,0.0787468,0.06392302,-0.005021777,0.04239456,0.019929474
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0069_796358.jpg,2,0.22118664,-0.07882626,-0.07499379,0.08700482,0.035517164,-0.040185653,0.11272188,-0.01755428,0.013504889,0.088906735,-0.13198599,-0.037767828,0.1779345,0.024035417,-0.03628932,0.10996105,0.032366768,0.045778543,0.15276963,0.04384225,-0.07855336,0.06451629,-0.007484523,0.021752445,-0.01501862,-0.0045718113,0.001655098,-0.031181883,-0.13769655,-0.13944055,-0.019835357,0.036309253,0.0382121
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0007_796372.jpg,2,-0.032180455,0.049317818,0.03241818,0.021723647,0.07987368,0.164483,0.08969052,-0.06330663,0.028069457,0.020348262,0.014204108,0.020493018,0.112430654,-0.12246124,-0.09330909,0.11833569,0.061234877,0.020843118,-0.0061612874,0.065389566,0.06324429,0.04695804,0.11623457,0.09081477,-0.073372655,0.27072442,-0.075553745,-0.010925217,-0.01664451,-0.045303315,-0.024802215,0.05186312,0.044041637
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0005_796342.jpg,2,-0.041952517,0.13016033,0.0132742,0.00897944,-0.072457105,-0.16658285,-0.08969343,-0.13641313,-0.08823917,0.013018362,0.10721526,0.01988754,0.059952002,0.049904283,0.043546252,0.0256048,-0.08234937,-0.06330714,-0.1029111,0.058589336,0.019766372,-0.019850465,0.088238955,0.12050809,-0.16262941,0.22669217,0.28530297,0.005446933,0.006509116,-0.008627353,0.001717886,0.041817203,0.04349468
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0010_796355.jpg,2,0.23254016,-0.032485053,-0.03860835,0.0648288,-0.06137169,-0.12839307,0.30686945,0.08446939,0.05753847,0.18908027,0.15252177,0.103325084,-0.022465438,-0.042433888,-0.01497047,0.030023634,0.09056024,0.037332203,0.12952968,-0.031111851,-0.047687557,0.077119365,0.14562973,-0.0068832943,0.02690985,0.065334775,-0.15189457,-0.0046283277,-0.06696975,-0.03180661,-0.022495974,0.030775294,0.036088303
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0068_796353.jpg,2,0.16036183,0.10957977,0.14334185,0.060271725,0.14864977,0.19259976,0.022586681,-0.011777706,0.0012502149,0.017466009,0.024380788,0.1086373,0.17514364,-0.010746462,-0.07407308,0.040728394,-0.02134832,-0.0118741505,-0.11668514,0.054133743,0.01768919,-0.011422599,0.03726107,0.008849747,-0.14488767,0.17166838,-0.09742482,-0.07364715,0.024416078,0.030976683,0.0074150385,0.0477593,0.04416166
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0001_1071.jpg,2,0.020579895,0.2554178,0.1811971,0.027356904,-0.026916966,-0.03816944,0.043359168,0.06523907,0.082332015,0.025773179,0.10036826,-0.06166784,-0.048418637,0.07096942,0.04872358,0.07004943,-0.035945706,-0.0060149953,0.06882501,0.03436315,0.11252511,0.005492527,0.11110273,0.12152851,0.033677164,0.18435405,0.17817135,0.020635664,-0.037618957,-0.087631956,-0.012619743,0.03846968,0.040202953
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0002_796395.jpg,2,0.09753574,-0.03361205,0.0875933,0.009358399,-0.12027532,-0.04939041,-0.07046524,-0.08613542,-0.1146566,0.040210456,0.10839722,0.043748874,0.23848766,-0.14308242,-0.10631254,0.03700195,-0.03360267,-0.06433848,-0.003873324,0.12931234,0.23436116,0.07375217,-0.013709674,0.03155249,-0.09068071,0.3068542,0.1497234,-0.04778626,-0.09152523,-0.09014093,-0.003439391,0.02734042,0.030138565
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0043_1076.jpg,2,-0.00089563057,-0.11467156,0.024090905,0.0014249869,-0.16550586,-0.0013805777,-0.0061097164,-0.055295892,0.039447043,0.0032869875,0.061646104,0.01268426,0.09600592,-0.067266874,-0.10242455,-0.017680984,-0.028479487,-0.041699015,0.14687388,-0.023686,-0.11376691,0.06330248,0.11931813,0.1292427,0.011495754,0.18088736,0.11063994,-0.0074638342,0.009843749,0.0099596055,-0.0046130205,0.03710945,0.03970889
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0023_796401.jpg,2,-0.044176362,-0.1338869,-0.23371428,-0.028166298,0.1760819,0.041671142,0.102522746,0.11502148,0.02694372,0.0907919,0.045548372,0.037536986,-0.076716974,-0.08013265,-0.00054205954,-0.027844802,-0.036725216,-0.045679297,0.038741447,0.026279151,-0.029901464,0.03144142,0.05651399,0.027599495,-0.048301414,0.2972049,0.04868512,-0.030242547,0.04399719,0.0024550036,0.004658979,0.04225612,0.0379505
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0058_796360.jpg,2,0.048412442,-0.007897217,-0.0041299053,-0.014087638,0.13232145,0.1522892,0.23573709,0.0019668182,-0.021560807,0.079641216,0.029568925,-0.02752091,-0.0919006,0.05665327,0.08773376,0.053803124,0.061882712,0.04069021,0.14144683,-0.023767784,-0.08187778,0.05197734,0.019749796,0.106614426,0.10819507,0.2315984,0.020002853,-0.021577477,0.07068448,0.06935968,0.0007121023,0.035568416,0.03170661
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0072_796371.jpg,2,0.09461687,0.07383944,0.0715792,0.031262048,0.06426611,0.18375176,0.035061136,-0.15069199,-0.035354998,0.108614296,0.013629553,0.0064765997,0.06304252,-0.062480092,-0.060077123,0.05752331,0.036772363,0.036745623,0.14950126,0.2615908,0.07109448,0.08216159,0.10594557,0.1325055,0.06995745,0.18897174,0.10316772,-0.007819435,-0.05214654,-0.093174264,0.0110564865,0.023091454,0.02683453
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0030_1122.jpg,2,0.15730706,-0.030772526,-0.08570923,-0.012919119,-0.023121271,-0.00208575,0.108251944,-0.022227986,0.16935669,0.08078838,0.04281871,0.02054541,0.1426342,0.08639773,0.05294638,0.15680595,0.030160684,0.13805342,0.027172849,-0.01947362,-0.039758623,-0.0053775534,0.120066136,0.104896456,-0.22120076,0.2359797,0.04134441,-0.09266124,0.0012197122,-0.0059278086,-0.03065363,0.050743762,0.04016384
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0065_796367.jpg,2,0.005540751,0.13167049,0.04016227,0.0032410892,0.0775264,-0.13698827,-0.12819354,-0.0842652,-0.08898766,-0.035197616,-0.029945822,0.01875143,0.171262,-0.07727794,-0.06536607,0.06734976,-0.028947089,-0.058194492,0.073032856,-0.10268172,-0.01538587,0.004773924,0.002561993,0.074372925,-0.05978544,0.1957855,-0.052388627,-0.065582655,0.038793676,0.008984536,-0.007262479,0.025605211,0.012851792
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0041_796364.jpg,2,0.18271013,0.10101549,-0.03555397,0.094451874,0.13301195,0.13054478,0.16750917,-0.10035916,-0.09822194,0.08484035,-0.056538567,-0.037857227,-0.06151338,0.040880896,0.038256086,0.011601429,-0.023440987,0.040814847,-0.08561306,0.16987446,-0.0049755294,0.0036911927,0.07595368,0.14740364,-0.10635735,0.2756558,0.034051575,-0.014172524,0.053956624,0.014401481,-0.009610267,0.03198465,0.031096246
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0031_1066.jpg,2,-0.24380259,-0.09928903,-0.026794612,-0.048928186,0.08203034,0.15735471,0.12426776,0.0779864,0.10526416,0.12276061,0.06732469,0.024443472,0.24542668,0.08429821,-0.00032535195,0.10615749,0.05998672,0.0072205365,0.03678579,0.15394236,0.08874268,0.042280402,0.008933219,0.07559212,-0.037253324,0.2998715,-0.080081254,-0.068055235,0.06439389,0.035018805,-0.003923569,0.04469913,0.03293813
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0004_796366.jpg,2,-0.2457813,-0.071737066,-0.12213069,-0.03946018,0.13123325,0.107006624,0.0551325,0.074941255,0.03244789,-0.02810254,0.04040233,-0.0013874788,-0.13051198,-0.09022265,-0.09964968,-0.014955371,0.05721154,0.07260387,0.12382491,-0.0351605,-0.088231176,-0.03502739,-0.006342821,0.060729254,0.083952606,0.21742865,0.08761667,-0.051532093,0.02107807,0.016186342,-0.005095803,0.057817318,0.031932004
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0079_796389.jpg,2,0.14472768,-0.050516922,-0.019703751,0.044284776,0.044893764,0.08579469,-0.3883273,0.21498476,0.14708343,-0.06400191,0.045352798,0.010548316,0.051092573,-0.06820329,0.02487722,0.048775792,0.04966148,-0.010673581,-0.10151927,-0.022697078,-0.086377665,0.0056745205,0.0272973,0.15377659,-0.039711818,0.28017998,-0.030004214,-0.0010993462,0.05090673,0.017515225,7.146085e-05,0.050411742,0.04176257
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0034_1154.jpg,2,-0.07229806,-0.023390617,0.028075926,-0.001127731,0.042854354,0.041781165,-0.26619375,0.11146612,-0.027492728,-0.01604555,0.08209143,0.064583644,0.043929044,0.0013014264,-0.01889108,0.044681698,-0.027315319,-0.009053512,-0.15020315,0.15463138,0.0321461,-0.06062245,0.06645782,0.10977291,-0.033562828,0.15473953,-0.011294549,-0.018874107,0.0037087798,0.06024076,0.01611847,0.027324189,0.027276993
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0050_796351.jpg,2,-0.10987591,0.10909253,0.14479898,0.003934456,0.20976329,0.07504762,-0.014803071,0.12618852,-0.008405946,0.07360327,0.09811147,0.125813,-0.14519137,-0.11954497,-0.042722836,-0.0017514257,0.041289933,-0.02398448,0.07365696,0.21261226,0.1544976,0.037264973,0.16363795,0.22635725,-0.0015905481,0.19867343,0.05851824,-0.04152002,-0.0043053804,-0.025042595,-0.0058721825,0.059384514,0.04604014
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0048_1130.jpg,2,0.19513093,-0.054150365,0.01736414,0.011290668,0.08060326,0.08174275,0.3088334,0.1567002,0.16915575,0.107738614,0.07559376,0.13972786,-0.04193478,-0.029020993,-0.10206719,0.026723625,0.04533962,0.006590084,0.09948407,0.0048052557,-0.0072489344,0.041307535,0.06359776,0.010714146,0.0012390073,0.26700032,0.03976722,-0.007441897,0.019840192,0.014376116,-0.009258921,0.04429562,0.046722665
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0024_1161.jpg,2,0.15957513,-0.08370911,-0.107463695,0.011832662,-0.0792779,0.011432782,0.08743805,-0.23136732,-0.17715341,0.07074496,0.07579869,0.079049364,-0.14011574,-0.0098672155,-0.05654579,0.06319187,-0.08907962,-0.030826338,0.1390501,-0.041883253,0.13518748,0.07169176,0.05095548,0.105785266,-0.1398627,0.2637515,0.12099815,-0.0072085517,-0.091777034,-0.14843382,0.00015638024,0.012634493,0.023810165
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0014_796373.jpg,2,-0.0534645,-0.0042257737,-0.057625964,-0.03847182,0.029085074,0.046776183,0.12869433,0.09950126,0.13789251,-0.0012262948,-0.0010227719,0.073535375,-0.065640315,0.100567356,0.022664744,-0.104923435,-0.069907755,-0.053467993,-0.1321887,-0.021216068,0.041182075,-0.01674215,0.032114133,0.062364645,-0.01760322,0.098650426,0.06766359,-0.02226899,0.02256186,-0.02527763,0.010176091,0.03864299,0.036582872
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0019_796391.jpg,2,-0.023694828,-0.037063807,-0.0020735804,-0.02277041,0.10071485,0.003253363,0.092922196,0.09639212,0.012785721,0.048866466,0.049362604,-0.063120306,0.07449017,-0.030668717,-0.06750959,0.03887099,-0.057994254,-0.085480645,0.24842489,-0.0843457,0.031324588,0.056709558,-0.004445987,-0.036023993,-0.050947197,0.06479529,0.077921085,-0.011137905,-0.12605253,-0.1574713,-0.004957401,0.016584609,0.03336395
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0036_796387.jpg,2,-0.02498481,0.047694698,0.0274641,-0.093785934,-0.15751275,-0.15154451,0.091139,-0.044350795,0.04491704,0.08875204,0.015384852,0.050767478,0.23231907,-0.08805928,-0.12284994,0.068017066,0.032956515,0.049495816,-0.03333463,0.06621606,0.000585299,0.047023106,0.028163636,0.017365891,-0.07317918,0.17128967,0.145746,0.00015200116,-0.018234512,-0.047222264,-0.00750691,0.03695798,0.02906892
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0022_796398.jpg,2,0.025888324,0.14017975,0.22207469,0.0036639394,0.047048602,-0.030316994,-0.037334234,0.044533256,0.05037983,0.11490537,0.10878935,0.014770415,0.1403501,0.03820676,0.07528737,0.0914288,0.03311478,0.12965956,0.18189323,0.023257384,-0.023706194,0.061135277,0.08521411,0.10946171,0.04524915,0.29500896,-0.0043824865,-0.025775535,0.043184347,0.028448246,-0.016901119,0.039366372,0.036647543
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0013_796402.jpg,2,-0.0857684,0.009949234,0.051538132,0.0010685343,0.15693048,0.057569936,0.043325502,-0.11182404,0.09475988,0.04755546,0.08660967,0.01349968,0.05525124,-0.015012857,0.053766523,0.017281935,0.015762687,-0.070950806,0.08063267,0.05956529,0.10682994,-0.056479637,0.055059068,0.11843072,0.09385286,0.28350046,0.13287778,-0.009271819,-0.007397157,-0.0014571911,-0.01267827,0.050163038,0.045686066
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0077_1080.jpg,2,0.25226402,0.13961534,0.015709175,0.037322946,0.030493716,-0.07759732,-0.073260546,0.076688,0.15688077,0.024171684,-0.019191885,-0.01470027,-0.21095592,-0.16394827,-0.08728923,-0.03547193,-0.06548241,-0.10818044,0.15053782,-0.13390514,-0.03531913,0.03637503,0.026553635,0.060487106,-0.098529875,0.100058705,0.13738893,-0.052843325,0.006360505,-0.029316433,0.004520328,0.052266516,0.034190126
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0070_796346.jpg,2,0.03318551,-0.11689339,-0.23468018,-0.029551238,0.15672743,0.069690086,0.07455875,-0.04083762,-0.07625208,0.083915964,0.09087867,0.004139751,4.2618252e-05,-0.07398064,-0.016522985,0.025950618,-0.07536003,-0.0023444425,0.1730147,-0.093932375,-0.016727824,0.02565934,0.16969042,0.081090115,0.013278598,-0.023378521,-0.0187212,-0.03633684,-0.03992334,-0.050525583,0.006375639,0.032541066,0.03383963
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0032_1149.jpg,2,0.17091691,0.104314074,0.05215737,0.042069957,0.084189706,0.052480817,0.23099999,0.14448097,0.03224986,0.029315103,0.094662786,0.10686999,-0.071799316,0.09299369,-0.0021041948,0.018003965,0.020239193,0.05391685,0.027691504,0.011880824,0.054319423,-0.0037468579,0.0002997145,0.09429791,-0.11107579,0.013077304,0.052721106,-0.047272317,0.011775572,0.016778812,0.008064152,0.049006525,0.03476982
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0076_796365.jpg,2,0.12809667,-0.06666895,0.09219868,0.072058514,0.06556898,0.016403645,0.0020118244,0.20375866,0.12669513,-0.029860962,-0.02326988,0.034301747,0.14723246,0.07244828,-0.028058756,0.069341764,-0.08968109,-0.07796261,0.07354285,0.071428485,-0.08986767,-0.031645562,-0.009686362,-0.0011009462,0.08317474,-0.022878088,0.0017480962,0.022638705,0.0053502275,0.04796411,-0.014229422,0.043218326,0.030784216
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,2,-0.027772482,0.11117014,0.108176924,-0.027257342,0.07925753,0.19452158,0.29586232,0.11612667,0.0625471,0.08297626,0.017087638,0.06778089,0.0123798475,-0.07346076,-0.035475045,0.02865642,-0.010046467,-0.026734577,0.044579465,0.2395047,0.11790061,0.030438785,0.025444765,0.07514264,0.028092459,0.27837938,0.079392344,0.018540975,0.026437711,0.018974058,-0.0025549089,0.049441144,0.0386249
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0025_796361.jpg,2,0.14343272,-0.041326493,0.00047745928,0.02257837,-0.012345924,-0.14247835,0.14269231,0.17661147,0.22097552,0.052900948,0.08913847,0.059068006,-0.1420645,-0.05094817,-0.029216742,0.009585772,0.03954552,0.0018191673,-0.15217313,0.0562711,0.06676751,-0.067566335,0.07383387,0.053660717,0.05403606,0.28753224,0.06242509,-0.052993488,0.04436416,0.029067993,-0.000647231,0.07119027,0.06146301
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0074_1221.jpg,2,-0.01545153,-0.18426251,-0.11332524,-0.0124105625,-0.007650544,0.046270564,0.34172451,0.13170122,0.026520435,0.19710761,0.036328554,0.07488796,0.1696786,0.028282834,0.017957438,0.10394904,0.053902913,0.05794628,0.13683769,0.03750114,0.10151216,-0.0015356019,0.07378973,0.082386866,-0.03851229,0.23305283,-0.011885203,-0.0476184,0.0073660407,0.012252875,0.0043745516,0.05192355,0.03177337
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0046_1211.jpg,2,0.013622044,-0.0064045917,0.08828035,-0.0033374662,0.0077242274,-0.09967411,-0.03405245,0.083288476,0.07493908,-0.022312317,0.06998237,0.0850171,-0.015806839,-0.052645437,-0.00070451386,-0.021694968,-0.034522608,0.07412177,-0.029160164,0.105923474,0.22027063,-0.055292483,0.02317911,0.09460846,0.039252345,0.31611446,0.18091998,0.01742795,-0.0071844067,-0.056644976,-0.0071099964,0.047596216,0.038922135
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0003_1078.jpg,2,0.27214918,-0.11352894,-0.22548313,0.08494739,-0.044371717,0.12498698,0.11131103,0.22263041,0.22013122,0.07262156,0.067093104,0.10773294,0.01802016,0.07678008,0.015637731,-0.067096435,0.009507956,-0.020268809,0.071329,-0.038289115,0.056079607,0.04919588,0.09177766,0.06244359,-0.067088366,0.23685214,0.1902164,-0.03408519,-0.0839536,-0.15306345,0.011540651,0.054515168,0.04662159
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0075_796352.jpg,2,0.025157891,0.06310385,0.025258124,0.0051118983,0.16851547,0.026857447,0.1828644,0.2518032,0.15442735,0.048594244,0.04577995,0.061987568,-0.08791697,-0.04984728,0.14783415,-0.01566473,-0.04921977,0.01515006,0.0055618193,0.21611586,0.048999775,0.055134647,0.061107695,0.14812559,0.05929602,0.20992129,-0.15252002,0.009732884,0.0097929705,-0.02912853,0.0013601184,0.03413523,0.03790068
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0006_796390.jpg,2,-0.050603017,-0.022729222,0.0066043916,0.0013420098,0.016992765,0.084174484,0.04877142,-0.04827374,0.12751034,0.029765747,0.0953191,0.103288546,-0.070551276,0.023618348,0.07974765,-4.6385452e-05,-0.016831774,0.0005772761,0.0014921017,0.091614336,-0.092744306,0.024286974,0.059374593,0.11953254,-0.049437076,0.107403345,0.026008233,-0.020940263,0.019533087,0.034232456,0.0037822663,0.03519168,0.02551802
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0042_1210.jpg,2,0.02872806,-0.002735138,-0.046153404,0.03335,-0.06113018,0.10687499,-0.13026983,-0.0039891573,0.07908028,-0.03607252,0.086310625,-0.10974936,0.02084079,0.04287364,0.14108303,0.0036067069,-0.011715305,0.00041031465,0.0950241,0.19382043,0.029566023,0.014281768,0.12260082,0.02432387,-0.14676549,0.023992013,-0.018664923,-0.02431941,-0.03560818,-0.077576034,-0.01073489,0.031027883,0.041367352
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0073_1171.jpg,2,0.095143706,0.070800915,0.13542181,-0.022313077,-0.07394031,-0.16192573,-0.0365442,0.18623888,0.0749605,0.034955885,-0.056451343,-0.021304626,-0.20262882,-0.05071207,-0.003768023,0.006300157,-0.022346962,9.100698e-05,0.062057782,0.013558747,-0.023698132,-0.057014972,0.07629987,0.07692887,0.050953425,0.15532926,0.09258831,-0.03192612,-0.015157947,-0.035253387,-0.00861533,0.025359321,0.027559787
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0038_1065.jpg,2,-0.13197716,0.14218466,0.15084152,0.013184233,-0.13195658,-0.023556916,-0.21497451,-0.06236828,0.00071479566,-0.042439368,0.054881718,0.012305489,0.13583079,-0.12308249,-0.21388444,0.04547482,0.036368188,0.03971184,-0.028782655,-0.0019496521,-0.09137836,0.018919822,0.19566698,0.14187758,-0.06714339,0.22153032,0.10918352,-0.0065992456,-0.05737731,-0.08084887,-0.01741975,0.032229897,0.031540714
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0040_796375.jpg,2,-0.109018035,0.021003395,0.06903825,-0.050212592,0.0027453788,-0.06984845,0.0047578067,-0.044942737,-0.048889264,0.03770827,0.010069687,-0.015810117,0.22030576,0.09779835,0.044148833,0.089488536,-0.07168788,-0.05704985,0.08619415,0.014365009,-0.03366204,-0.008223295,-0.020419583,0.12339927,-0.019269366,0.32317272,-0.04085844,-0.00882368,-0.0161094,-0.003513297,0.0047427816,0.049615864,0.026745308
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0016_1075.jpg,2,-0.11658925,-0.04351662,-0.049724266,0.027157437,-0.08213453,-0.052263424,0.11595189,0.041785408,0.16058633,0.014785115,-0.008504019,0.043859795,-0.07195694,0.01728572,0.028776951,-0.018723495,0.07596493,-0.013622763,0.026709897,-0.05255889,0.07573673,0.029283412,0.01571321,0.021601815,-0.047452327,0.1959042,-0.119773164,-0.012703023,0.040462486,0.028429579,0.009187312,0.028988358,0.019366667
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0055_1160.jpg,2,0.0052147377,-0.083804175,-0.015709259,0.030710362,0.0563101,0.042024303,-0.04044728,0.06277515,-0.21325204,-0.0021236204,0.127853,0.14045098,-0.12276142,0.005804479,0.09410125,-0.030688204,-0.028476447,-0.028407857,0.09937818,-0.20529933,-0.011695877,-0.05244763,0.018234843,0.042609572,0.0049185622,0.057366654,-0.031193253,-0.006264182,-0.1058986,-0.11015262,0.020402208,0.037330803,0.03190499
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0057_796354.jpg,2,-0.072020195,0.012780417,0.06610048,-0.0649939,0.06552685,0.20583814,0.04783013,0.08040245,0.08101093,-0.003920351,0.06787085,0.0029204711,0.1395061,-0.057141565,-0.09948472,0.088236295,-0.021568285,0.045555465,-0.038240857,0.1503158,0.050178707,-0.05305749,0.064283006,0.118666574,-0.21305785,0.2529609,-0.056238603,-0.07812433,0.048321053,0.058586553,-0.011188761,0.045348108,0.041545562
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0063_1101.jpg,2,0.08719185,0.00042671338,-0.15161322,0.07590953,-0.15034153,-0.1709386,-0.10013401,-0.08013997,-0.22849637,0.030152306,-0.031777777,-0.07586366,0.18817928,-0.12301962,-0.11582797,0.05934321,0.015741166,-0.00056985393,0.01782021,-0.020831343,-0.035169583,0.06888512,0.03663809,0.12201814,0.023688294,0.14142528,0.052529573,0.017667636,-0.05919537,-0.01940128,0.0055161254,0.032328587,0.02728654
